Frequency(Hz),Amplitude(V)
0.000833310,0.000665775355632
0.001666621,0.000454081844807
0.002499931,0.00087952227854
0.003333242,0.0010161930698
0.004166552,0.00035585740694
0.004999862,0.00074624294682
0.005833173,0.000708791156644
0.006666483,4.61740833995e-05
0.007499794,0.000594175944802
0.008333104,0.000477971398358
0.009166414,0.000566874935097
0.009999725,0.000663463132746
0.010833035,0.0002845187947
0.011666346,0.000588627389241
0.012499656,0.000559105434928
0.013332966,0.000443700504501
0.014166277,0.000236485672883
0.014999587,0.000352513689896
0.015832898,0.000910490665174
0.016666208,0.000871702441828
0.017499518,0.000255071868193
0.018332829,0.000526285382225
0.019166139,0.000270749127391
0.019999450,0.000279483980031
0.020832760,0.000805331352023
0.021666070,0.000738025628731
0.022499381,0.000296932960892
0.023332691,0.000325058463531
0.024166002,0.000363975506278
0.024999312,0.000229460971972
0.025832622,0.000577722921495
0.026665933,0.00031334843283
0.027499243,0.000307979955722
0.028332554,0.00039580873134
0.029165864,0.000162592866332
0.029999174,0.000426737020303
0.030832485,0.000286151941165
0.031665795,0.000358777231175
0.032499106,0.00027235348241
0.033332416,0.00015789647732
0.034165726,7.53676309154e-05
0.034999037,0.000321783848851
0.035832347,0.000107328488981
0.036665658,0.000287091327593
0.037498968,0.000521825149619
0.038332278,0.000592245054515
0.039165589,0.000421461956208
0.039998899,0.000304446418718
0.040832209,0.000171063511606
0.041665520,0.000567810510415
0.042498830,0.000389779184472
0.043332141,0.000257398872737
0.044165451,0.000338988858288
0.044998761,0.000910190417681
0.045832072,0.0006867197906
0.046665382,9.28360823563e-05
0.047498693,0.000582782659006
0.048332003,0.000768161509614
0.049165313,0.000222045022125
0.049998624,0.000508652296598
0.050831934,0.000504919813937
0.051665245,0.000230447683116
0.052498555,0.000683060164306
0.053331865,0.000498698101424
0.054165176,0.000153928441363
0.054998486,9.36641567462e-05
0.055831797,0.000189676768516
0.056665107,0.000166076888982
0.057498417,0.000322550471712
0.058331728,0.000182495187491
0.059165038,0.000246149254367
0.059998349,0.000271530776955
0.060831659,0.000584767957588
0.061664969,0.000610328390614
0.062498280,0.000218243404415
0.063331590,0.000554466600618
0.064164901,0.000741846131739
0.064998211,0.000588822509803
0.065831521,0.000242084701488
0.066664832,0.000474931281278
0.067498142,0.00045509534658
0.068331453,0.000255272755185
0.069164763,0.000393321160555
0.069998073,0.000374803677871
0.070831384,0.000685532286658
0.071664694,0.000484208997748
0.072498005,0.000226781812129
0.073331315,0.000162678704698
0.074164625,0.00025115781201
0.074997936,6.90151084233e-05
0.075831246,0.000284204483168
0.076664557,0.000264917304575
0.077497867,9.81718281122e-05
0.078331177,0.000158493046613
0.079164488,0.000151484703394
0.079997798,0.000330701299458
0.080831109,0.00028889968578
0.081664419,0.000497049150456
0.082497729,0.000324892276127
0.083331040,0.000241499029811
0.084164350,0.000678911081686
0.084997661,0.000561125645031
0.085830971,0.000368223501488
0.086664281,0.000457806371766
0.087497592,0.00112987040624
0.088330902,0.000764785086091
0.089164213,0.000782436654407
0.089997523,0.000868282308507
0.090830833,0.000538972408433
0.091664144,0.000538596492138
0.092497454,0.000696685346797
0.093330765,0.000606589968804
0.094164075,0.000554247627426
0.094997385,0.000295626892505
0.095830696,0.000529372807241
0.096664006,0.000110755955668
0.097497317,0.000229599681357
0.098330627,0.000481524202306
0.099163937,0.000806919614896
0.099997248,0.000666107409026
0.100830558,0.00136883872774
0.101663869,0.00136368174577
0.102497179,0.00117851108149
0.103330489,0.000928739873118
0.104163800,0.00115497294449
0.104997110,0.00138640155092
0.105830421,0.00128586307702
0.106663731,0.00127222416805
0.107497041,0.00170802680217
0.108330352,0.00153347810136
0.109163662,0.000526006594693
0.109996973,0.00119505576551
0.110830283,0.00130492352576
0.111663593,0.000678760149507
0.112496904,0.000921519318807
0.113330214,0.00131515882626
0.114163525,0.00116178088442
0.114996835,0.000401978528364
0.115830145,0.000231347584819
0.116663456,0.000882426586957
0.117496766,0.00120048078771
0.118330076,0.000817708391304
0.119163387,0.000733738618857
0.119996697,0.00131421806622
0.120830008,0.00107403674735
0.121663318,0.000365838496798
0.122496628,0.000719031538786
0.123329939,0.00103820467931
0.124163249,0.00108168758658
0.124996560,0.000452581216853
0.125829870,0.000416041808899
0.126663180,0.00156590176271
0.127496491,0.00122769323733
0.128329801,0.000237995655136
0.129163112,0.00013128018965
0.129996422,0.000582986652439
0.130829732,0.000600294070454
0.131663043,0.000173789838545
0.132496353,0.00096113073889
0.133329664,0.000554028530804
0.134162974,0.00120228838146
0.134996284,0.00085561400446
0.135829595,0.000246160977444
0.136662905,0.00127820693676
0.137496216,0.00169328159958
0.138329526,0.00271426992762
0.139162836,0.00196677109091
0.139996147,0.000723283451976
0.140829457,0.000686158079758
0.141662768,0.000271662447743
0.142496078,0.00125281413804
0.143329388,0.000299403443534
0.144162699,0.00251101121651
0.144996009,0.00318453429228
0.145829320,0.00169518368467
0.146662630,0.000426516867405
0.147495940,0.00114852934886
0.148329251,0.000307126045851
0.149162561,0.00111281908882
0.149995872,0.000648851584239
0.150829182,0.00191327580705
0.151662492,0.00121838229378
0.152495803,0.000243242249497
0.153329113,0.000117097932359
0.154162424,0.000355866115426
0.154995734,0.00151064081993
0.155829044,0.00174806735629
0.156662355,0.00184126885097
0.157495665,0.00294514255829
0.158328976,0.00166957507797
0.159162286,0.000486443545619
0.159995596,0.000234012483595
0.160828907,0.000493800407858
0.161662217,0.000431423390664
0.162495528,0.000240197871042
0.163328838,5.29121656451e-05
0.164162148,2.46767807874e-05
0.164995459,0.000767048473266
0.165828769,0.00126597523146
0.166662080,0.000377088623769
0.167495390,0.00113285736936
0.168328700,0.00173294794264
0.169162011,0.00131293613784
0.169995321,0.000880761474127
0.170828632,0.00181924690881
0.171661942,0.00124948986165
0.172495252,0.00153339662183
0.173328563,0.00228662764157
0.174161873,0.000886298618684
0.174995184,0.000475879084845
0.175828494,0.00107297396229
0.176661804,0.00129607802974
0.177495115,0.000800072807083
0.178328425,0.000898303137514
0.179161736,0.000996251264159
0.179995046,0.000533786009761
0.180828356,0.00044904127287
0.181661667,0.00107808926992
0.182494977,0.000817408246249
0.183328288,0.000613008734748
0.184161598,0.000131943163981
0.184994908,0.000522965150832
0.185828219,0.000944667300168
0.186661529,0.00145981135774
0.187494840,0.00217596674439
0.188328150,0.0015873674583
0.189161460,0.000739952471512
0.189994771,0.000493967328489
0.190828081,0.000556806827008
0.191661392,0.000857520239951
0.192494702,0.000647010131622
0.193328012,0.000831226268526
0.194161323,0.000905933207287
0.194994633,0.000399827408718
0.195827943,0.000184135170789
0.196661254,0.000837415833057
0.197494564,0.000960373023387
0.198327875,0.00018947611972
0.199161185,0.000468123165862
0.199994495,0.00154338656069
0.200827806,0.00167002624162
0.201661116,0.000181431480003
0.202494427,0.000630471333441
0.203327737,0.00108673625673
0.204161047,0.00119927025177
0.204994358,0.000457577521522
0.205827668,0.000449794543151
0.206660979,0.00118485821481
0.207494289,0.00132383302975
0.208327599,0.000690428085637
0.209160910,0.000377557997955
0.209994220,0.000302900957461
0.210827531,0.000864657372816
0.211660841,0.00102278759807
0.212494151,0.000272051664262
0.213327462,0.000854815526257
0.214160772,0.000716229127165
0.214994083,0.00118558391076
0.215827393,0.000694761547506
0.216660703,0.000484425499682
0.217494014,0.000797393733908
0.218327324,0.00103098495522
0.219160635,0.000814028794231
0.219993945,0.00046664045362
0.220827255,2.08222816279e-05
0.221660566,0.000176173436137
0.222493876,0.000178747015082
0.223327187,0.000929491985022
0.224160497,0.00119165858795
0.224993807,0.000758568213722
0.225827118,0.000275147548785
0.226660428,0.000277260453173
0.227493739,0.000392843251606
0.228327049,0.000639803337306
0.229160359,0.000796770694153
0.229993670,0.000831921036817
0.230826980,0.000492819324817
0.231660291,0.000175353589152
0.232493601,0.000391428535681
0.233326911,0.000589264847827
0.234160222,0.000722331415605
0.234993532,0.000633082374662
0.235826843,0.000460965611761
0.236660153,0.000856081015102
0.237493463,0.000897403853534
0.238326774,2.57712061195e-05
0.239160084,0.000844837609568
0.239993395,0.000844859684088
0.240826705,0.000448744207208
0.241660015,9.19450398119e-05
0.242493326,0.000232236539842
0.243326636,0.000946077431795
0.244159947,0.00106371514786
0.244993257,0.000492724071286
0.245826567,0.0004326831269
0.246659878,0.000361210362432
0.247493188,0.000651392400237
0.248326499,0.00116568047504
0.249159809,0.000782519963701
0.249993119,0.000305764427874
0.250826430,0.000530646639086
0.251659740,0.000432623943299
0.252493051,0.000610452777107
0.253326361,0.000478558642472
0.254159671,0.000179583620325
0.254992982,0.000564791062059
0.255826292,0.000726010286138
0.256659603,0.000441638414788
0.257492913,0.000332018028978
0.258326223,0.000442775357041
0.259159534,0.000223012095893
0.259992844,0.000181453785357
0.260826155,0.000835240565893
0.261659465,0.000940546838737
0.262492775,0.000265186906779
0.263326086,0.000535541619501
0.264159396,0.000623910195256
0.264992707,0.000225748117755
0.265826017,0.000554723710742
0.266659327,0.000538437649857
0.267492638,0.000204971429454
0.268325948,0.000416555855558
0.269159259,0.000688014809806
0.269992569,0.000657928803285
0.270825879,0.000672980621565
0.271659190,0.000267802415955
0.272492500,0.000135948457057
0.273325810,0.0003690463349
0.274159121,0.000296637605063
0.274992431,0.000544551324575
0.275825742,0.000587464292225
0.276659052,0.000644143535997
0.277492362,0.000291165174126
0.278325673,0.000550855722925
0.279158983,0.000370649166073
0.279992294,0.000355087852624
0.280825604,2.84200318509e-05
0.281658914,0.000250045452127
0.282492225,0.000750785569253
0.283325535,0.000761842188701
0.284158846,0.000337648366069
0.284992156,0.000317064212804
0.285825466,0.000599087425162
0.286658777,0.000361551883147
0.287492087,0.000173577269282
0.288325398,0.00053560072992
0.289158708,0.000538309698571
0.289992018,0.000701578285059
0.290825329,0.000213648042708
0.291658639,0.000668481689751
0.292491950,0.000945278384082
0.293325260,0.00079812281983
0.294158570,0.000335853646806
0.294991881,0.000120113390929
0.295825191,0.00014819161009
0.296658502,0.000299691552877
0.297491812,0.000256463492506
0.298325122,0.000443115529212
0.299158433,0.000595259198404
0.299991743,0.000648730320484
0.300825054,0.000133901480944
0.301658364,0.000508934201588
0.302491674,0.000803229063413
0.303324985,0.000385238424411
0.304158295,0.000465827281458
0.304991606,0.000577981477162
0.305824916,0.000336398942271
0.306658226,0.000378105339879
0.307491537,0.000460770283547
0.308324847,0.000444595688469
0.309158158,0.000242605760194
0.309991468,0.000806015720558
0.310824778,0.000493028846122
0.311658089,0.000327522909359
0.312491399,0.000766717070882
0.313324710,0.000456415362812
0.314158020,0.000301099391347
0.314991330,0.000557172373952
0.315824641,0.000565308898351
0.316657951,0.000554646616521
0.317491262,0.000392910413075
0.318324572,0.000223798063192
0.319157882,0.000457101455793
0.319991193,0.000692448413357
0.320824503,0.000211749894525
0.321657814,0.000931805386481
0.322491124,0.00137250210494
0.323324434,0.000524323463156
0.324157745,0.000814841866929
0.324991055,0.000965389649776
0.325824366,0.00116987904822
0.326657676,0.00066438205812
0.327490986,0.000512621186516
0.328324297,0.000323617025315
0.329157607,0.000414975916495
0.329990918,0.000368597309546
0.330824228,0.000314279770262
0.331657538,0.000755707114347
0.332490849,0.00058604608394
0.333324159,0.000276208503591
0.334157470,0.00028249168516
0.334990780,0.0001405932987
0.335824090,0.000734580891831
0.336657401,0.000925806332243
0.337490711,0.000739297231208
0.338324022,0.000472929133541
0.339157332,0.000254027535831
0.339990642,0.00022047510979
0.340823953,0.000351036085195
0.341657263,0.000404518497665
0.342490574,0.000244028824502
0.343323884,0.000898502959078
0.344157194,0.000820776359512
0.344990505,0.000423373788807
0.345823815,0.000602428846208
0.346657126,0.000973819986084
0.347490436,0.000976118776847
0.348323746,0.000706873725953
0.349157057,0.00113226193672
0.349990367,0.000902466586135
0.350823677,0.000431049113026
0.351656988,0.000229609477588
0.352490298,0.000352879990185
0.353323609,0.000237286387457
0.354156919,0.000449426023036
0.354990229,0.000473050525844
0.355823540,0.000480211338045
0.356656850,0.000626860626166
0.357490161,0.00103623265906
0.358323471,0.000877733945626
0.359156781,0.000291585345435
0.359990092,0.000315169285768
0.360823402,0.000630616648237
0.361656713,0.000666472932942
0.362490023,0.000623066069271
0.363323333,0.000403127019241
0.364156644,0.000680896139279
0.364989954,0.000898578067758
0.365823265,0.000549456505015
0.366656575,0.000645097863709
0.367489885,0.000382272750353
0.368323196,0.000302716747805
0.369156506,0.000452433960963
0.369989817,0.000203648104135
0.370823127,0.000649430063047
0.371656437,0.000696523599781
0.372489748,8.4008465887e-05
0.373323058,0.000571196917417
0.374156369,0.00082603659679
0.374989679,0.000620294856531
0.375822989,0.000397086247526
0.376656300,0.000353876600273
0.377489610,0.000150922364681
0.378322921,0.000321294347267
0.379156231,0.0002261773382
0.379989541,0.000296198991676
0.380822852,0.000535163895245
0.381656162,0.000207086283662
0.382489473,0.000409771194536
0.383322783,0.00026574966316
0.384156093,0.000166568092449
0.384989404,0.000201182320714
0.385822714,0.000537986384763
0.386656025,0.000381887242569
0.387489335,7.16822436497e-05
0.388322645,0.000372499209621
0.389155956,0.000153228890717
0.389989266,0.00061927772267
0.390822577,0.000733441409545
0.391655887,0.000701717204126
0.392489197,0.000441866059313
0.393322508,0.000376761652374
0.394155818,0.000331798309818
0.394989129,0.000312043246388
0.395822439,0.000145321537526
0.396655749,0.0001991159402
0.397489060,0.000375372548721
0.398322370,0.000208655938817
0.399155681,0.000314297540578
0.399988991,0.000273368402328
0.400822301,6.54948680093e-05
0.401655612,0.000335274132828
0.402488922,0.000292339954271
0.403322233,0.000230662832783
0.404155543,0.000247468486242
0.404988853,0.000203068724265
0.405822164,0.000263463196402
0.406655474,0.000403180903836
0.407488785,0.000337675622346
0.408322095,0.000171219345239
0.409155405,0.000134776249566
0.409988716,3.72652738574e-05
0.410822026,0.000612630323373
0.411655337,0.000728446953921
0.412488647,0.000781621835804
0.413321957,0.000484869591326
0.414155268,0.000288214754121
0.414988578,0.00035278611707
0.415821889,0.00043128103898
0.416655199,0.000535943262323
0.417488509,0.000409135993063
0.418321820,0.000325898784977
0.419155130,5.93275285217e-05
0.419988441,0.000296098502913
0.420821751,0.000207362881639
0.421655061,0.000209397302864
0.422488372,0.000288118641985
0.423321682,0.000182001003405
0.424154993,9.65128359583e-05
0.424988303,0.000174362219517
0.425821613,0.000356073887822
0.426654924,0.000669248295326
0.427488234,0.000379550593892
0.428321545,6.04816674196e-05
0.429154855,0.000262469909652
0.429988165,0.000274267088708
0.430821476,0.000691787755126
0.431654786,0.000426705090516
0.432488096,0.000242028485864
0.433321407,0.000177463148219
0.434154717,0.0001267934248
0.434988028,0.000158335359796
0.435821338,0.000142517678718
0.436654648,0.000485380964872
0.437487959,0.00042919648227
0.438321269,0.000298486779862
0.439154580,0.000199688210978
0.439987890,7.0624270938e-05
0.440821200,0.000425222390866
0.441654511,0.000466242132664
0.442487821,0.000182747252592
0.443321132,0.000224383513623
0.444154442,0.000447983476918
0.444987752,0.00079794779874
0.445821063,0.000660929786642
0.446654373,0.000179291119067
0.447487684,0.000314712233366
0.448320994,0.000436913081099
0.449154304,0.000463386560873
0.449987615,0.000349455914292
0.450820925,0.000110855584965
0.451654236,0.00038472432038
0.452487546,0.000490473665877
0.453320856,0.000152980231389
0.454154167,0.000158082753123
0.454987477,0.00012263458976
0.455820788,9.81527264144e-05
0.456654098,5.4107411715e-05
0.457487408,0.000210179303708
0.458320719,0.000325043636632
0.459154029,0.00033845224395
0.459987340,0.000291101266968
0.460820650,0.000718367684843
0.461653960,0.000595404977343
0.462487271,0.000165885744417
0.463320581,0.000409119439925
0.464153892,0.000319125946057
0.464987202,0.000249183321367
0.465820512,0.000379242059848
0.466653823,0.00049246712594
0.467487133,0.00039634253077
0.468320444,0.000128490888092
0.469153754,6.42284158458e-05
0.469987064,0.000260871118739
0.470820375,0.000560086587493
0.471653685,0.000716320466457
0.472486996,0.000333896554934
0.473320306,0.000180349277212
0.474153616,0.000406820715388
0.474986927,0.000187116820223
0.475820237,0.000189448731675
0.476653548,9.43747582789e-05
0.477486858,0.000246602733681
0.478320168,0.000233220286744
0.479153479,0.000480068206363
0.479986789,0.000534227332862
0.480820100,0.000248565685153
0.481653410,0.000144234303324
0.482486720,0.00030264007593
0.483320031,0.000658106766411
0.484153341,0.0004094522686
0.484986652,0.000169903478825
0.485819962,5.33823239383e-05
0.486653272,0.000121406076593
0.487486583,0.000261461669837
0.488319893,0.00041332953165
0.489153204,0.000435966624415
0.489986514,0.000281857573654
0.490819824,0.00010314639519
0.491653135,0.00027408767362
0.492486445,0.000373286653978
0.493319756,0.000571644362683
0.494153066,0.000252653067955
0.494986376,0.000152856948409
0.495819687,0.000191443740578
0.496652997,0.000176864243308
0.497486308,0.000139206726515
0.498319618,0.000337409363558
0.499152928,0.0003468666742
0.499986239,0.000140605410069
0.500819549,0.000465019092524
0.501652860,0.000131994934678
0.502486170,0.000347552711414
0.503319480,2.9872891682e-05
0.504152791,0.000171356907346
0.504986101,0.000109975541866
0.505819412,0.000306584656377
0.506652722,0.000370124642216
0.507486032,0.00082414139253
0.508319343,0.000641595378656
0.509152653,0.00021167471464
0.509985963,0.000412117244346
0.510819274,0.000582428981673
0.511652584,0.000376056075305
0.512485895,2.43142933098e-05
0.513319205,0.000146321395023
0.514152515,0.000602334803014
0.514985826,0.000757220945902
0.515819136,0.000520380507957
0.516652447,0.000111761552187
0.517485757,0.000319322205142
0.518319067,0.000123821762081
0.519152378,9.93151899516e-05
0.519985688,0.000284185469928
0.520818999,0.000349728058523
0.521652309,0.000137248800568
0.522485619,0.000356374941726
0.523318930,0.000448522551945
0.524152240,0.000395436736708
0.524985551,0.000439574011114
0.525818861,0.00042248158831
0.526652171,0.000381796808834
0.527485482,0.000181604477469
0.528318792,0.000213576632283
0.529152103,4.82889549081e-05
0.529985413,0.000325134842571
0.530818723,0.000478501498408
0.531652034,0.00023667034942
0.532485344,0.000284876060865
0.533318655,0.000174689575564
0.534151965,0.000313492294751
0.534985275,0.00034055320874
0.535818586,0.000493203847522
0.536651896,0.000577781317913
0.537485207,0.000661834178822
0.538318517,0.000519791092911
0.539151827,0.000234926104652
0.539985138,0.00027069953334
0.540818448,0.000223225829517
0.541651759,0.000304871266215
0.542485069,0.000483321528617
0.543318379,0.000250090558349
0.544151690,0.000204636427263
0.544985000,7.8635121696e-05
0.545818311,0.000338541660497
0.546651621,0.000398816493826
0.547484931,0.000374994197833
0.548318242,0.000248824630967
0.549151552,0.000173132297051
0.549984863,0.000327514079971
0.550818173,0.000209178886051
0.551651483,0.000242763319518
0.552484794,4.28508975401e-05
0.553318104,0.000234440302251
0.554151415,0.000319971568702
0.554984725,0.00043679852645
0.555818035,0.000412855761431
0.556651346,8.45422899717e-05
0.557484656,0.00014651088333
0.558317967,0.00015636215411
0.559151277,0.000265666043579
0.559984587,0.000211535983327
0.560817898,0.000278149535714
0.561651208,0.000274877900258
0.562484519,0.000222182173864
0.563317829,4.43716918244e-05
0.564151139,0.000215422567622
0.564984450,0.000309069349451
0.565817760,0.000239874909764
0.566651071,0.000176393428254
0.567484381,0.000165905236845
0.568317691,6.49517375774e-05
0.569151002,0.000274777034994
0.569984312,0.000327771355057
0.570817623,0.000246329927615
0.571650933,0.000258329198126
0.572484243,0.000385877415751
0.573317554,0.000491863191825
0.574150864,0.000168296237215
0.574984175,0.00031484969006
0.575817485,0.000230092344314
0.576650795,9.24579591143e-05
0.577484106,0.000217842811299
0.578317416,0.000516831716296
0.579150727,0.000500696282588
0.579984037,0.00045520057165
0.580817347,0.000530535549892
0.581650658,0.000485475121472
0.582483968,0.000217740562079
0.583317279,0.000152754555264
0.584150589,0.000379352547395
0.584983899,0.000246904030986
0.585817210,9.23061045638e-05
0.586650520,0.000371351353148
0.587483830,0.000342682366481
0.588317141,0.000318866626466
0.589150451,0.000195574925722
0.589983762,0.000267785522523
0.590817072,0.000450556518535
0.591650382,0.000240631496181
0.592483693,0.000298082772062
0.593317003,3.97401132336e-05
0.594150314,0.000322053022527
0.594983624,0.000261311705515
0.595816934,0.000175209221209
0.596650245,0.00013103624842
0.597483555,0.000157202977475
0.598316866,0.000474587487996
0.599150176,0.000302394454945
0.599983486,0.000199659472099
0.600816797,0.000147917167173
0.601650107,0.000194809501904
0.602483418,0.000248859966561
0.603316728,0.000170067453544
0.604150038,0.000314068779627
0.604983349,0.000353298050274
0.605816659,0.000231586433033
0.606649970,0.00022548683414
0.607483280,0.000128380401211
0.608316590,0.000329566074395
0.609149901,0.000414792744702
0.609983211,0.000172594595897
0.610816522,0.000117962743821
0.611649832,0.000148002070754
0.612483142,7.27850136481e-05
0.613316453,0.000155068973724
0.614149763,4.1813889002e-05
0.614983074,0.000189988019194
0.615816384,0.00024932404967
0.616649694,0.000148775461337
0.617483005,0.000158466757347
0.618316315,0.000294277315418
0.619149626,0.000333527338318
0.619982936,0.000217697292762
0.620816246,5.4520927499e-05
0.621649557,0.000326330155782
0.622482867,0.000326034303979
0.623316178,4.96269743739e-05
0.624149488,0.000405149193975
0.624982798,0.000300926193866
0.625816109,0.000113705224546
0.626649419,0.000184189171281
0.627482730,0.00036851796731
0.628316040,0.000422152255359
0.629149350,0.000289433217919
0.629982661,0.000320407478632
0.630815971,0.000531335373855
0.631649282,0.000335342792061
0.632482592,0.000188465407959
0.633315902,0.000176336199862
0.634149213,0.000182789301883
0.634982523,0.000130010030627
0.635815834,0.000257649694915
0.636649144,0.0001871569666
0.637482454,0.000176384038842
0.638315765,0.000150689571943
0.639149075,3.83856373022e-05
0.639982386,0.000102620884912
0.640815696,0.000271838666962
0.641649006,0.000388777841266
0.642482317,0.000363756342443
0.643315627,0.000168888414124
0.644148938,0.000255417052992
0.644982248,0.000371736545893
0.645815558,0.000628165237147
0.646648869,0.00046423929661
0.647482179,9.93270872986e-05
0.648315490,0.00024616173915
0.649148800,0.000307492873076
0.649982110,0.00020195110705
0.650815421,0.000111180581453
0.651648731,0.000129591165291
0.652482042,9.21596620735e-05
0.653315352,0.000146790098627
0.654148662,0.000198962160822
0.654981973,0.000255860947847
0.655815283,8.93339054926e-05
0.656648594,0.000182070180714
0.657481904,3.68631851561e-05
0.658315214,0.000162441389206
0.659148525,0.000191219990154
0.659981835,0.000164827006087
0.660815146,3.24076947784e-05
0.661648456,0.000132485928675
0.662481766,0.00026079319714
0.663315077,0.000145669471005
0.664148387,0.000178903589224
0.664981697,0.000241480046261
0.665815008,0.000243885420176
0.666648318,0.000228513714673
0.667481629,4.92556300802e-05
0.668314939,0.000110150844419
0.669148249,0.000111741489134
0.669981560,0.000112357841813
0.670814870,7.00595351632e-05
0.671648181,0.000313485604632
0.672481491,0.000342000359456
0.673314801,0.000300730054071
0.674148112,0.000114242447591
0.674981422,0.000234282608757
0.675814733,0.000419427153091
0.676648043,0.000284228685942
0.677481353,0.000104766065149
0.678314664,0.000202799125842
0.679147974,0.000174502887527
0.679981285,0.000163253975676
0.680814595,0.000344196360877
0.681647905,0.000285044109572
0.682481216,0.000303177610912
0.683314526,0.000188664760725
0.684147837,0.000257676012286
0.684981147,0.000112533674098
0.685814457,0.000348480812361
0.686647768,0.000207063480233
0.687481078,8.73961040661e-05
0.688314389,9.18710472286e-05
0.689147699,0.000183068470047
