Time(ms),ADC,Voltage(V)
382,189,0.924
392,189,0.924
402,188,0.919
412,188,0.919
422,189,0.924
432,188,0.919
442,188,0.919
452,188,0.919
462,188,0.919
472,189,0.924
482,188,0.919
492,189,0.924
502,190,0.929
512,189,0.924
522,189,0.924
532,189,0.924
542,188,0.919
552,189,0.924
562,189,0.924
572,189,0.924
582,189,0.924
592,190,0.929
602,190,0.929
612,190,0.929
622,190,0.929
632,190,0.929
642,190,0.929
652,190,0.929
662,189,0.924
672,190,0.929
683,191,0.934
693,191,0.934
703,191,0.934
713,191,0.934
723,190,0.929
733,190,0.929
743,190,0.929
753,190,0.929
763,190,0.929
773,190,0.929
783,190,0.929
793,191,0.934
803,191,0.934
813,191,0.934
823,191,0.934
833,191,0.934
843,191,0.934
854,191,0.934
864,191,0.934
874,191,0.934
884,192,0.938
894,191,0.934
904,191,0.934
914,191,0.934
924,191,0.934
934,191,0.934
944,191,0.934
954,192,0.938
964,191,0.934
974,192,0.938
984,192,0.938
994,192,0.938
1004,192,0.938
1014,192,0.938
1024,191,0.934
1034,193,0.943
1044,192,0.938
1054,192,0.938
1064,192,0.938
1074,192,0.938
1084,192,0.938
1094,193,0.943
1104,192,0.938
1114,191,0.934
1124,191,0.934
1134,191,0.934
1144,191,0.934
1154,191,0.934
1164,190,0.929
1174,191,0.934
1184,190,0.929
1195,191,0.934
1205,190,0.929
1215,191,0.934
1225,190,0.929
1235,190,0.929
1245,191,0.934
1255,190,0.929
1265,190,0.929
1275,191,0.934
1285,190,0.929
1295,191,0.934
1305,190,0.929
1315,190,0.929
1325,189,0.924
1335,189,0.924
1345,189,0.924
1355,190,0.929
1366,190,0.929
1376,189,0.924
1386,189,0.924
1396,190,0.929
1406,191,0.934
1416,189,0.924
1426,190,0.929
1436,190,0.929
1446,189,0.924
1456,189,0.924
1466,190,0.929
1476,188,0.919
1486,189,0.924
1496,189,0.924
1506,189,0.924
1516,189,0.924
1526,189,0.924
1536,190,0.929
1546,189,0.924
1556,189,0.924
1566,189,0.924
1576,189,0.924
1586,189,0.924
1596,188,0.919
1606,188,0.919
1616,189,0.924
1626,189,0.924
1636,189,0.924
1646,189,0.924
1656,189,0.924
1666,188,0.919
1676,188,0.919
1686,188,0.919
1696,188,0.919
1707,188,0.919
1717,188,0.919
1727,188,0.919
1737,188,0.919
1747,188,0.919
1757,188,0.919
1767,188,0.919
1777,187,0.914
1787,187,0.914
1797,187,0.914
1807,188,0.919
1817,188,0.919
1827,188,0.919
1837,187,0.914
1847,187,0.914
1857,187,0.914
1867,187,0.914
1878,187,0.914
1888,187,0.914
1898,187,0.914
1908,187,0.914
1918,186,0.909
1928,187,0.914
1938,186,0.909
1948,187,0.914
1958,186,0.909
1968,186,0.909
1978,186,0.909
1988,186,0.909
1998,186,0.909
2008,186,0.909
2018,186,0.909
2028,186,0.909
2038,186,0.909
2048,187,0.914
2058,186,0.909
2068,186,0.909
2078,186,0.909
2088,186,0.909
2098,186,0.909
2108,186,0.909
2118,186,0.909
2128,186,0.909
2138,186,0.909
2148,186,0.909
2158,186,0.909
2168,187,0.914
2178,186,0.909
2188,187,0.914
2198,186,0.909
2208,186,0.909
2219,187,0.914
2229,187,0.914
2239,187,0.914
2249,187,0.914
2259,186,0.909
2269,187,0.914
2279,186,0.909
2289,187,0.914
2299,186,0.909
2309,187,0.914
2319,187,0.914
2329,187,0.914
2339,187,0.914
2349,187,0.914
2359,187,0.914
2369,187,0.914
2379,187,0.914
2390,187,0.914
2400,187,0.914
2410,187,0.914
2420,188,0.919
2430,187,0.914
2440,187,0.914
2450,188,0.919
2460,187,0.914
2470,187,0.914
2480,187,0.914
2490,188,0.919
2500,188,0.919
2510,188,0.919
2520,187,0.914
2530,188,0.919
2540,188,0.919
2550,188,0.919
2560,188,0.919
2570,188,0.919
2580,188,0.919
2590,187,0.914
2600,188,0.919
2610,188,0.919
2620,188,0.919
2630,189,0.924
2640,188,0.919
2650,188,0.919
2660,188,0.919
2670,189,0.924
2680,188,0.919
2690,189,0.924
2700,188,0.919
2710,188,0.919
2720,189,0.924
2731,189,0.924
2741,189,0.924
2751,189,0.924
2761,189,0.924
2771,189,0.924
2781,189,0.924
2791,188,0.919
2801,189,0.924
2811,189,0.924
2821,189,0.924
2831,189,0.924
2841,189,0.924
2851,189,0.924
2861,189,0.924
2871,189,0.924
2881,189,0.924
2891,189,0.924
2902,190,0.929
2912,189,0.924
2922,190,0.929
2932,189,0.924
2942,189,0.924
2952,189,0.924
2962,189,0.924
2972,189,0.924
2982,190,0.929
2992,190,0.929
3002,190,0.929
3012,190,0.929
3022,190,0.929
3032,190,0.929
3042,190,0.929
3052,190,0.929
3062,190,0.929
3072,190,0.929
3082,191,0.934
3092,191,0.934
3102,190,0.929
3112,190,0.929
3122,190,0.929
3132,191,0.934
3142,191,0.934
3152,190,0.929
3162,191,0.934
3172,191,0.934
3182,192,0.938
3192,190,0.929
3202,191,0.934
3212,191,0.934
3222,191,0.934
3232,191,0.934
3243,191,0.934
3253,191,0.934
3263,191,0.934
3273,191,0.934
3283,191,0.934
3293,191,0.934
3303,192,0.938
3313,191,0.934
3323,191,0.934
3333,191,0.934
3343,192,0.938
3353,192,0.938
3363,192,0.938
3373,192,0.938
3383,192,0.938
3393,193,0.943
3403,193,0.943
3414,192,0.938
3424,192,0.938
3434,192,0.938
3444,193,0.943
3454,191,0.934
3464,191,0.934
3474,191,0.934
3484,191,0.934
3494,190,0.929
3504,191,0.934
3514,190,0.929
3524,191,0.934
3534,190,0.929
3544,191,0.934
3554,191,0.934
3564,190,0.929
3574,190,0.929
3584,190,0.929
3594,190,0.929
3604,190,0.929
3614,190,0.929
3624,189,0.924
3634,190,0.929
3644,190,0.929
3654,190,0.929
3664,190,0.929
3674,189,0.924
3684,189,0.924
3694,189,0.924
3704,189,0.924
3714,189,0.924
3724,190,0.929
3734,189,0.924
3744,189,0.924
3755,190,0.929
3765,190,0.929
3775,189,0.924
3785,190,0.929
3795,189,0.924
3805,189,0.924
3815,189,0.924
3825,189,0.924
3835,189,0.924
3845,189,0.924
3855,188,0.919
3865,188,0.919
3875,189,0.924
3885,189,0.924
3895,189,0.924
3905,188,0.919
3915,188,0.919
3926,188,0.919
3936,188,0.919
3946,189,0.924
3956,189,0.924
3966,189,0.924
3976,189,0.924
3986,189,0.924
3996,190,0.929
4006,190,0.929
4016,190,0.929
4026,189,0.924
4036,189,0.924
4046,190,0.929
4056,190,0.929
4066,190,0.929
4076,191,0.934
4086,190,0.929
4096,190,0.929
4106,189,0.924
4116,190,0.929
4126,189,0.924
4136,190,0.929
4146,189,0.924
4156,189,0.924
4166,190,0.929
4176,189,0.924
4186,189,0.924
4196,189,0.924
4206,189,0.924
4216,190,0.929
4226,188,0.919
4236,189,0.924
4246,189,0.924
4256,189,0.924
4267,190,0.929
4277,190,0.929
4287,189,0.924
4297,189,0.924
4307,190,0.929
4317,189,0.924
4327,190,0.929
4337,190,0.929
4347,189,0.924
4357,190,0.929
4367,190,0.929
4377,189,0.924
4387,190,0.929
4397,190,0.929
4407,190,0.929
4417,191,0.934
4427,191,0.934
4438,191,0.934
4448,190,0.929
4458,190,0.929
4468,190,0.929
