Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
906.000,672,0.723,0.723455
906.000,673,0.724,0.723455
921.000,673,0.724,0.723455
921.000,673,0.724,0.723545
921.000,672,0.723,0.723636
937.000,672,0.723,0.723727
937.000,673,0.724,0.723818
937.000,673,0.724,0.723818
953.000,673,0.724,0.723818
953.000,673,0.724,0.723818
953.000,673,0.724,0.723818
968.000,673,0.724,0.723909
984.000,673,0.724,0.723909
984.000,673,0.724,0.723909
984.000,673,0.724,0.723909
984.000,672,0.723,0.723818
984.000,673,0.724,0.723818
1000.000,673,0.724,0.723818
1000.000,673,0.724,0.723818
1000.000,673,0.724,0.723818
1015.000,672,0.723,0.723818
1015.000,673,0.724,0.723818
1015.000,673,0.724,0.723818
1031.000,673,0.724,0.723818
1031.000,673,0.724,0.723818
1031.000,673,0.724,0.723818
1046.000,672,0.723,0.723909
1046.000,673,0.724,0.723909
1046.000,673,0.724,0.723909
1062.000,673,0.724,0.723909
1062.000,673,0.724,0.723909
1062.000,673,0.724,0.723909
1062.000,673,0.724,0.724000
1093.000,673,0.724,0.724000
1093.000,673,0.724,0.724000
1109.000,673,0.724,0.724000
1109.000,673,0.724,0.724000
1109.000,673,0.724,0.724000
1109.000,673,0.724,0.724000
1109.000,673,0.724,0.724000
1109.000,673,0.724,0.724000
1109.000,673,0.724,0.724000
1125.000,673,0.724,0.724000
1125.000,673,0.724,0.724091
1125.000,673,0.724,0.724091
1140.000,673,0.724,0.724182
1140.000,673,0.724,0.724182
1140.000,673,0.724,0.724182
1156.000,674,0.725,0.724273
1156.000,673,0.724,0.724273
1156.000,674,0.725,0.724364
1171.000,673,0.724,0.724364
1171.000,673,0.724,0.724455
1171.000,674,0.725,0.724545
1187.000,673,0.724,0.724545
1187.000,674,0.725,0.724727
1187.000,673,0.724,0.724818
1203.000,674,0.725,0.725000
1203.000,674,0.725,0.725182
1203.000,674,0.725,0.725273
1234.000,675,0.726,0.725455
1234.000,675,0.726,0.725545
1234.000,675,0.726,0.725727
1234.000,675,0.726,0.725818
1234.000,675,0.726,0.726000
