Time(ms),PCElapsed(ms),ADC,Voltage(V)
168052,2046.000,615,0.661
168057,2062.000,615,0.661
168062,2062.000,616,0.662
168067,2062.000,615,0.661
168072,2078.000,615,0.661
168077,2078.000,615,0.661
168082,2078.000,615,0.661
168087,2093.000,615,0.661
168092,2093.000,615,0.661
168097,2093.000,615,0.661
168102,2109.000,615,0.661
168107,2109.000,615,0.661
168112,2109.000,615,0.661
168117,2109.000,617,0.663
168122,2125.000,618,0.665
168127,2125.000,618,0.665
168132,2140.000,618,0.665
168137,2140.000,618,0.665
168142,2140.000,618,0.665
168147,2156.000,618,0.665
168152,2156.000,618,0.665
168157,2156.000,618,0.665
168162,2156.000,617,0.663
168167,2171.000,618,0.665
168172,2171.000,618,0.665
168177,2171.000,618,0.665
168182,2187.000,618,0.665
168187,2187.000,617,0.663
168192,2187.000,618,0.665
168197,2203.000,618,0.665
168202,2203.000,617,0.663
168207,2203.000,617,0.663
168212,2218.000,617,0.663
168217,2218.000,617,0.663
168222,2218.000,620,0.667
168227,2234.000,620,0.667
168232,2234.000,620,0.667
168237,2234.000,620,0.667
168242,2250.000,620,0.667
168247,2250.000,620,0.667
168252,2250.000,620,0.667
168257,2265.000,620,0.667
168262,2265.000,620,0.667
168267,2265.000,620,0.667
168272,2281.000,620,0.667
168278,2281.000,620,0.667
168283,2281.000,620,0.667
168288,2281.000,621,0.668
168293,2296.000,620,0.667
168298,2296.000,620,0.667
168303,2312.000,620,0.667
168308,2312.000,620,0.667
168313,2312.000,620,0.667
168318,2312.000,620,0.667
168323,2328.000,623,0.670
168328,2328.000,623,0.670
168333,2328.000,623,0.670
168338,2343.000,623,0.670
168343,2343.000,623,0.670
168348,2343.000,623,0.670
168353,2359.000,622,0.669
168358,2359.000,623,0.670
168363,2359.000,623,0.670
168368,2375.000,623,0.670
168373,2375.000,622,0.669
168378,2375.000,623,0.670
168383,2390.000,623,0.670
168388,2390.000,623,0.670
168393,2390.000,623,0.670
168398,2406.000,623,0.670
168403,2406.000,623,0.670
168408,2406.000,622,0.669
168413,2421.000,622,0.669
168418,2421.000,623,0.670
168423,2421.000,624,0.671
168428,2437.000,625,0.672
168433,2437.000,625,0.672
168438,2437.000,625,0.672
168443,2437.000,625,0.672
168448,2453.000,625,0.672
168453,2453.000,625,0.672
168458,2453.000,625,0.672
168463,2468.000,625,0.672
168468,2468.000,625,0.672
168473,2468.000,625,0.672
168478,2484.000,625,0.672
168483,2484.000,625,0.672
168488,2484.000,625,0.672
168493,2500.000,625,0.672
168498,2500.000,625,0.672
168503,2500.000,625,0.672
168508,2515.000,625,0.672
168513,2515.000,625,0.672
168518,2515.000,625,0.672
168523,2531.000,625,0.672
168528,2531.000,628,0.675
168534,2531.000,628,0.675
168539,2546.000,628,0.675
168544,2546.000,627,0.674
168549,2546.000,627,0.674
168554,2562.000,628,0.675
168559,2562.000,628,0.675
168564,2562.000,627,0.674
168569,2578.000,627,0.674
168574,2578.000,627,0.674
168579,2578.000,628,0.675
168584,2593.000,627,0.674
168589,2593.000,627,0.674
168594,2593.000,628,0.675
168599,2609.000,627,0.674
168604,2609.000,627,0.674
168609,2609.000,627,0.674
168614,2609.000,628,0.675
168619,2625.000,627,0.674
168624,2625.000,627,0.674
168629,2625.000,630,0.677
168634,2640.000,630,0.677
168639,2640.000,630,0.677
168644,2640.000,630,0.677
168649,2656.000,630,0.677
168654,2656.000,630,0.677
168659,2656.000,630,0.677
168664,2671.000,630,0.677
168669,2671.000,630,0.677
168674,2671.000,630,0.677
168679,2687.000,630,0.677
168684,2687.000,630,0.677
168689,2687.000,630,0.677
168694,2703.000,630,0.677
168699,2703.000,630,0.677
168704,2703.000,630,0.677
168709,2718.000,630,0.677
168714,2718.000,630,0.677
168719,2718.000,630,0.677
168724,2734.000,630,0.677
168729,2734.000,632,0.680
168734,2734.000,632,0.680
168739,2750.000,632,0.680
168744,2750.000,632,0.680
168749,2750.000,632,0.680
168754,2750.000,633,0.681
168759,2765.000,632,0.680
168764,2765.000,632,0.680
168769,2765.000,633,0.681
168774,2781.000,632,0.680
168779,2781.000,632,0.680
168784,2781.000,632,0.680
168790,2796.000,632,0.680
168795,2796.000,632,0.680
168800,2796.000,633,0.681
168805,2812.000,633,0.681
168810,2812.000,632,0.680
168815,2812.000,632,0.680
168820,2828.000,632,0.680
168825,2828.000,632,0.680
168830,2828.000,633,0.681
168835,2843.000,635,0.683
168840,2843.000,635,0.683
168845,2843.000,635,0.683
168850,2859.000,635,0.683
168855,2859.000,635,0.683
168860,2859.000,635,0.683
168865,2875.000,635,0.683
168870,2875.000,635,0.683
168875,2875.000,635,0.683
168880,2890.000,635,0.683
168885,2890.000,635,0.683
168890,2890.000,635,0.683
168895,2906.000,635,0.683
168900,2906.000,635,0.683
168905,2906.000,635,0.683
168910,2921.000,634,0.682
168915,2921.000,635,0.683
168920,2921.000,634,0.682
168925,2921.000,635,0.683
168930,2937.000,635,0.683
168935,2937.000,637,0.685
168940,2937.000,637,0.685
168945,2953.000,637,0.685
168950,2953.000,637,0.685
168955,2968.000,637,0.685
168960,2968.000,637,0.685
168965,2968.000,637,0.685
168970,2968.000,637,0.685
168975,2984.000,638,0.686
168980,2984.000,637,0.685
168985,2984.000,637,0.685
168990,3000.000,637,0.685
168995,3000.000,637,0.685
169000,3000.000,637,0.685
169005,3015.000,637,0.685
169010,3015.000,637,0.685
169015,3015.000,637,0.685
169020,3031.000,637,0.685
169025,3031.000,637,0.685
169030,3031.000,637,0.685
169035,3046.000,640,0.688
169040,3046.000,640,0.688
169046,3046.000,640,0.688
169051,3062.000,640,0.688
169056,3062.000,640,0.688
169061,3062.000,640,0.688
169066,3078.000,640,0.688
169071,3078.000,640,0.688
169076,3078.000,640,0.688
169081,3093.000,640,0.688
169086,3093.000,640,0.688
169091,3093.000,640,0.688
169096,3093.000,640,0.688
169101,3109.000,640,0.688
169106,3109.000,640,0.688
169111,3109.000,640,0.688
169116,3125.000,640,0.688
169121,3125.000,640,0.688
169126,3125.000,640,0.688
169131,3140.000,640,0.688
169136,3140.000,641,0.689
169141,3140.000,642,0.690
169146,3156.000,643,0.691
169151,3156.000,643,0.691
