Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
1047.000,680,0.731,0.730545
1062.000,679,0.730,0.730545
1062.000,680,0.731,0.730545
1062.000,680,0.731,0.730636
1078.000,679,0.730,0.730636
1078.000,680,0.731,0.730636
1078.000,679,0.730,0.730636
1094.000,679,0.730,0.730727
1109.000,680,0.731,0.730727
1109.000,680,0.731,0.730727
1109.000,680,0.731,0.730818
1109.000,680,0.731,0.730727
1109.000,680,0.731,0.730727
1109.000,680,0.731,0.730727
1125.000,680,0.731,0.730727
1125.000,680,0.731,0.730727
1125.000,679,0.730,0.730727
1141.000,679,0.730,0.730727
1141.000,679,0.730,0.730727
1141.000,680,0.731,0.730727
1156.000,680,0.731,0.730727
1156.000,680,0.731,0.730727
1156.000,680,0.731,0.730818
1172.000,680,0.731,0.730909
1172.000,680,0.731,0.731000
1172.000,680,0.731,0.731000
1187.000,680,0.731,0.731000
1187.000,680,0.731,0.731000
1187.000,680,0.731,0.731000
1203.000,680,0.731,0.731000
1203.000,680,0.731,0.731000
1203.000,680,0.731,0.731000
1219.000,680,0.731,0.731000
1234.000,680,0.731,0.731000
1234.000,680,0.731,0.731000
1234.000,680,0.731,0.730909
1234.000,680,0.731,0.730818
1234.000,680,0.731,0.730818
1234.000,680,0.731,0.730818
1250.000,680,0.731,0.730818
1250.000,679,0.730,0.730818
1266.000,679,0.730,0.730818
1266.000,680,0.731,0.730818
1266.000,680,0.731,0.730818
1266.000,680,0.731,0.730818
1281.000,680,0.731,0.730818
1281.000,680,0.731,0.730909
1281.000,680,0.731,0.731000
1297.000,680,0.731,0.731000
1297.000,680,0.731,0.731000
1297.000,680,0.731,0.731000
1312.000,680,0.731,0.731000
1312.000,680,0.731,0.731000
1312.000,680,0.731,0.731000
1328.000,680,0.731,0.731000
1328.000,680,0.731,0.731000
1328.000,680,0.731,0.731000
1344.000,680,0.731,0.731000
1359.000,680,0.731,0.731000
1359.000,680,0.731,0.731000
1359.000,680,0.731,0.731000
1359.000,680,0.731,0.731091
1359.000,680,0.731,0.731091
1375.000,680,0.731,0.731182
1375.000,680,0.731,0.731273
1375.000,680,0.731,0.731273
1391.000,681,0.732,0.731364
1391.000,680,0.731,0.731364
1391.000,681,0.732,0.731364
1406.000,681,0.732,0.731364
1406.000,680,0.731,0.731364
1406.000,681,0.732,0.731455
1406.000,680,0.731,0.731364
1422.000,680,0.731,0.731455
1422.000,680,0.731,0.731364
1437.000,680,0.731,0.731273
1437.000,681,0.732,0.731364
1437.000,680,0.731,0.731273
1437.000,681,0.732,0.731364
1453.000,680,0.731,0.731455
1453.000,680,0.731,0.731455
1469.000,681,0.732,0.731545
1469.000,680,0.731,0.731545
1469.000,681,0.732,0.731636
1469.000,681,0.732,0.731636
1484.000,680,0.731,0.731636
1484.000,681,0.732,0.731727
1484.000,681,0.732,0.731636
1500.000,681,0.732,0.731727
1500.000,681,0.732,0.731727
1500.000,680,0.731,0.731727
1516.000,681,0.732,0.731727
1516.000,680,0.731,0.731727
1516.000,681,0.732,0.731727
1531.000,681,0.732,0.731727
1531.000,681,0.732,0.731727
1531.000,680,0.731,0.731818
1547.000,681,0.732,0.731818
1547.000,681,0.732,0.731909
1547.000,681,0.732,0.731909
1547.000,681,0.732,0.731909
1562.000,681,0.732,0.731909
1562.000,681,0.732,0.732000
1562.000,681,0.732,0.732091
1578.000,681,0.732,0.732091
1594.000,681,0.732,0.732091
1594.000,681,0.732,0.732091
1594.000,681,0.732,0.732091
1594.000,682,0.733,0.732091
1594.000,681,0.732,0.732091
1609.000,681,0.732,0.732091
1609.000,681,0.732,0.732091
1609.000,681,0.732,0.732182
1625.000,681,0.732,0.732182
1625.000,681,0.732,0.732091
1625.000,681,0.732,0.732091
1641.000,681,0.732,0.732091
1641.000,682,0.733,0.732091
1641.000,681,0.732,0.732091
1656.000,681,0.732,0.732182
1656.000,681,0.732,0.732182
1656.000,681,0.732,0.732273
1672.000,681,0.732,0.732273
1672.000,681,0.732,0.732273
1672.000,682,0.733,0.732273
1687.000,681,0.732,0.732364
1687.000,682,0.733,0.732455
1687.000,681,0.732,0.732455
1703.000,682,0.733,0.732545
1719.000,681,0.732,0.732545
1719.000,682,0.733,0.732545
1719.000,682,0.733,0.732636
1719.000,681,0.732,0.732545
1719.000,682,0.733,0.732545
1719.000,681,0.732,0.732455
1734.000,682,0.733,0.732545
1734.000,682,0.733,0.732455
1734.000,681,0.732,0.732455
1750.000,681,0.732,0.732545
1750.000,681,0.732,0.732545
1750.000,682,0.733,0.732636
1766.000,681,0.732,0.732636
1766.000,682,0.733,0.732545
1766.000,682,0.733,0.732636
1781.000,682,0.733,0.732727
1781.000,682,0.733,0.732818
1781.000,682,0.733,0.732818
1797.000,681,0.732,0.732909
1797.000,682,0.733,0.732909
1797.000,682,0.733,0.732909
1812.000,682,0.733,0.732909
1812.000,682,0.733,0.732909
1812.000,682,0.733,0.732909
1828.000,682,0.733,0.733000
1828.000,682,0.733,0.733000
1828.000,682,0.733,0.733000
1844.000,682,0.733,0.733000
1844.000,682,0.733,0.733000
1844.000,682,0.733,0.733000
1859.000,682,0.733,0.733000
1859.000,682,0.733,0.733000
1859.000,682,0.733,0.733000
1875.000,682,0.733,0.733000
1875.000,682,0.733,0.733000
1875.000,682,0.733,0.733091
1891.000,682,0.733,0.733091
1891.000,682,0.733,0.733182
1891.000,682,0.733,0.733273
1891.000,682,0.733,0.733364
