Time(ms),PCElapsed(ms),ADC,Voltage(V)
7791059,4688.000,683,0.734
7791064,4688.000,684,0.735
7791069,4703.000,684,0.735
7791074,4703.000,684,0.735
7791079,4703.000,685,0.737
7791084,4719.000,684,0.735
7791089,4719.000,685,0.737
7791094,4719.000,685,0.737
7791099,4735.000,684,0.735
7791104,4735.000,684,0.735
7791109,4735.000,684,0.735
7791114,4750.000,684,0.735
7791119,4750.000,684,0.735
7791124,4782.000,684,0.735
7791129,4782.000,684,0.735
7791134,4782.000,685,0.737
7791139,4782.000,684,0.735
7791144,4782.000,684,0.735
7791149,4782.000,684,0.735
7791154,4782.000,684,0.735
7791159,4782.000,684,0.735
7791164,4797.000,684,0.735
7791169,4797.000,684,0.735
7791174,4797.000,685,0.737
7791179,4813.000,685,0.737
7791184,4813.000,685,0.737
7791190,4813.000,685,0.737
7791195,4828.000,686,0.738
7791200,4828.000,685,0.737
7791205,4828.000,685,0.737
7791210,4844.000,685,0.737
7791215,4844.000,685,0.737
7791220,4844.000,685,0.737
7791225,4860.000,685,0.737
7791230,4860.000,685,0.737
7791235,4860.000,685,0.737
7791240,4875.000,685,0.737
7791245,4875.000,686,0.738
7791250,4875.000,685,0.737
7791255,4891.000,685,0.737
7791260,4922.000,685,0.737
7791265,4922.000,685,0.737
7791270,4922.000,685,0.737
7791275,4922.000,685,0.737
7791280,4922.000,687,0.739
7791285,4922.000,686,0.738
7791290,4922.000,686,0.738
7791295,4922.000,687,0.739
7791300,4922.000,686,0.738
7791305,4938.000,686,0.738
7791310,4938.000,686,0.738
7791315,4938.000,686,0.738
7791320,4953.000,686,0.738
7791325,4953.000,686,0.738
7791330,4953.000,686,0.738
7791335,4969.000,686,0.738
7791340,4969.000,686,0.738
7791345,4969.000,686,0.738
7791350,4985.000,686,0.738
7791355,4985.000,686,0.738
7791360,4985.000,686,0.738
7791365,5000.000,686,0.738
7791370,5000.000,686,0.738
7791375,5000.000,686,0.738
7791380,5016.000,688,0.740
7791385,5016.000,687,0.739
7791390,5016.000,687,0.739
7791395,5032.000,687,0.739
7791400,5063.000,687,0.739
7791405,5063.000,687,0.739
7791410,5063.000,687,0.739
7791415,5063.000,687,0.739
7791420,5063.000,687,0.739
7791425,5063.000,687,0.739
7791430,5063.000,687,0.739
7791435,5063.000,687,0.739
7791440,5078.000,687,0.739
7791446,5078.000,687,0.739
7791451,5078.000,687,0.739
7791456,5094.000,687,0.739
7791461,5094.000,687,0.739
7791466,5094.000,687,0.739
7791471,5094.000,687,0.739
7791476,5110.000,687,0.739
7791481,5110.000,688,0.740
7791486,5110.000,688,0.740
7791491,5125.000,688,0.740
7791496,5125.000,688,0.740
7791501,5125.000,688,0.740
7791506,5141.000,688,0.740
7791511,5141.000,688,0.740
7791516,5141.000,688,0.740
7791521,5157.000,688,0.740
7791526,5188.000,688,0.740
7791531,5188.000,688,0.740
7791536,5188.000,688,0.740
7791541,5188.000,688,0.740
7791546,5188.000,688,0.740
7791551,5188.000,688,0.740
7791556,5188.000,688,0.740
7791561,5188.000,688,0.740
7791566,5203.000,688,0.740
7791571,5203.000,688,0.740
7791576,5203.000,688,0.740
7791581,5219.000,688,0.740
7791586,5219.000,689,0.741
7791591,5219.000,689,0.741
7791596,5235.000,689,0.741
7791601,5235.000,689,0.741
7791606,5235.000,689,0.741
7791611,5250.000,689,0.741
7791616,5250.000,689,0.741
7791621,5250.000,689,0.741
7791626,5250.000,689,0.741
7791631,5266.000,689,0.741
7791636,5266.000,689,0.741
7791641,5266.000,689,0.741
7791646,5282.000,689,0.741
7791651,5282.000,688,0.740
7791656,5282.000,689,0.741
7791661,5328.000,689,0.741
7791666,5328.000,689,0.741
7791671,5328.000,689,0.741
7791676,5328.000,689,0.741
7791681,5328.000,689,0.741
7791686,5328.000,639,0.687
7791691,5328.000,573,0.616
7791696,5328.000,554,0.596
7791702,5328.000,556,0.598
7791707,5344.000,556,0.598
7791712,5344.000,557,0.599
7791717,5344.000,558,0.600
7791722,5360.000,559,0.601
7791727,5360.000,559,0.601
7791732,5360.000,560,0.602
7791737,5375.000,560,0.602
7791742,5375.000,560,0.602
7791747,5375.000,561,0.603
7791752,5391.000,560,0.602
7791757,5391.000,561,0.603
7791762,5391.000,561,0.603
7791767,5407.000,561,0.603
7791772,5407.000,561,0.603
7791777,5407.000,562,0.604
7791782,5407.000,562,0.604
7791787,5422.000,563,0.605
7791792,5453.000,563,0.605
7791797,5453.000,563,0.605
7791802,5453.000,563,0.605
7791807,5453.000,563,0.605
7791812,5453.000,564,0.606
7791817,5453.000,564,0.606
7791822,5469.000,564,0.606
7791827,5469.000,564,0.606
7791832,5469.000,564,0.606
7791837,5469.000,564,0.606
7791842,5469.000,565,0.608
7791847,5485.000,564,0.606
7791852,5485.000,565,0.608
7791857,5485.000,565,0.608
7791862,5500.000,565,0.608
7791867,5500.000,565,0.608
7791872,5500.000,565,0.608
7791877,5516.000,565,0.608
7791882,5516.000,565,0.608
7791887,5516.000,566,0.609
7791892,5532.000,567,0.610
7791897,5532.000,567,0.610
7791902,5532.000,567,0.610
7791907,5547.000,567,0.610
7791912,5547.000,567,0.610
7791917,5547.000,567,0.610
7791922,5547.000,567,0.610
7791927,5563.000,567,0.610
7791932,5563.000,567,0.610
7791937,5594.000,567,0.610
7791942,5594.000,567,0.610
7791947,5610.000,567,0.610
7791952,5610.000,567,0.610
7791958,5610.000,567,0.610
7791963,5610.000,567,0.610
7791968,5610.000,567,0.610
7791973,5610.000,567,0.610
7791978,5610.000,568,0.611
7791983,5610.000,567,0.610
7791988,5625.000,567,0.610
7791993,5625.000,569,0.612
7791998,5625.000,569,0.612
7792003,5641.000,569,0.612
7792008,5641.000,569,0.612
7792013,5641.000,569,0.612
7792018,5657.000,569,0.612
7792023,5657.000,569,0.612
7792028,5657.000,569,0.612
7792033,5672.000,569,0.612
7792038,5672.000,569,0.612
7792043,5672.000,569,0.612
7792048,5688.000,569,0.612
7792053,5688.000,569,0.612
7792058,5688.000,569,0.612
7792063,5703.000,569,0.612
7792068,5703.000,569,0.612
7792073,5735.000,569,0.612
7792078,5735.000,569,0.612
7792083,5735.000,569,0.612
7792088,5735.000,570,0.613
7792093,5735.000,570,0.613
7792098,5735.000,571,0.614
7792103,5735.000,571,0.614
7792108,5735.000,570,0.613
7792113,5750.000,571,0.614
7792118,5750.000,571,0.614
7792123,5750.000,571,0.614
7792128,5766.000,571,0.614
7792133,5766.000,570,0.613
7792138,5766.000,571,0.614
7792143,5782.000,570,0.613
7792148,5782.000,571,0.614
7792153,5782.000,571,0.614
7792158,5797.000,571,0.614
7792163,5797.000,571,0.614
7792168,5797.000,570,0.613
7792173,5813.000,571,0.614
7792178,5813.000,571,0.614
7792183,5813.000,571,0.614
7792188,5828.000,571,0.614
7792193,5828.000,571,0.614
7792198,5860.000,572,0.615
7792203,5860.000,572,0.615
7792208,5860.000,572,0.615
7792214,5860.000,572,0.615
7792219,5860.000,572,0.615
7792224,5860.000,572,0.615
7792229,5860.000,572,0.615
7792234,5875.000,572,0.615
7792239,5875.000,572,0.615
7792244,5875.000,573,0.616
7792249,5891.000,573,0.616
7792254,5891.000,573,0.616
7792259,5891.000,573,0.616
7792264,5891.000,573,0.616
7792269,5907.000,573,0.616
7792274,5907.000,574,0.617
7792279,5907.000,574,0.617
7792284,5922.000,573,0.616
7792289,5922.000,573,0.616
7792294,5922.000,573,0.616
7792299,5938.000,575,0.618
7792304,5938.000,575,0.618
7792309,5938.000,575,0.618
7792314,5953.000,575,0.618
7792319,5953.000,575,0.618
7792324,5985.000,575,0.618
7792329,6000.000,574,0.617
7792334,6000.000,575,0.618
7792339,6000.000,575,0.618
7792344,6000.000,575,0.618
7792349,6000.000,575,0.618
7792354,6000.000,575,0.618
7792359,6000.000,576,0.619
7792364,6000.000,575,0.618
7792369,6000.000,576,0.619
7792374,6016.000,575,0.618
7792379,6016.000,575,0.618
7792384,6016.000,575,0.618
7792389,6016.000,574,0.617
7792394,6032.000,575,0.618
7792399,6032.000,576,0.619
7792404,6032.000,576,0.619
7792409,6047.000,576,0.619
7792414,6047.000,576,0.619
7792419,6047.000,576,0.619
7792424,6063.000,576,0.619
7792429,6063.000,576,0.619
7792434,6063.000,576,0.619
7792439,6078.000,576,0.619
7792444,6078.000,576,0.619
7792449,6078.000,576,0.619
7792454,6094.000,576,0.619
7792459,6094.000,576,0.619
7792464,6094.000,576,0.619
7792470,6141.000,576,0.619
7792475,6141.000,576,0.619
7792480,6141.000,576,0.619
7792485,6141.000,576,0.619
7792490,6141.000,576,0.619
7792495,6141.000,576,0.619
7792500,6141.000,578,0.622
7792505,6141.000,578,0.622
7792510,6141.000,578,0.622
7792515,6157.000,577,0.620
7792520,6157.000,577,0.620
7792525,6157.000,578,0.622
7792530,6172.000,578,0.622
7792535,6172.000,578,0.622
7792540,6172.000,577,0.620
7792545,6188.000,578,0.622
7792550,6188.000,578,0.622
7792555,6188.000,578,0.622
7792560,6188.000,578,0.622
7792565,6203.000,578,0.622
7792570,6203.000,578,0.622
7792575,6203.000,578,0.622
7792580,6219.000,578,0.622
7792585,6219.000,578,0.622
7792590,6219.000,578,0.622
7792595,6235.000,578,0.622
7792600,6235.000,578,0.622
7792605,6266.000,579,0.623
7792610,6266.000,579,0.623
7792615,6266.000,579,0.623
7792620,6282.000,579,0.623
7792625,6282.000,579,0.623
7792630,6282.000,579,0.623
7792635,6282.000,579,0.623
7792640,6282.000,579,0.623
7792645,6282.000,579,0.623
7792650,6282.000,579,0.623
7792655,6297.000,579,0.623
7792660,6297.000,579,0.623
7792665,6297.000,579,0.623
7792670,6313.000,579,0.623
7792675,6313.000,580,0.624
7792680,6313.000,580,0.624
7792685,6328.000,580,0.624
7792690,6328.000,580,0.624
7792695,6328.000,580,0.624
7792700,6328.000,580,0.624
7792705,6344.000,582,0.626
7792710,6344.000,581,0.625
7792715,6344.000,581,0.625
7792720,6360.000,581,0.625
7792726,6360.000,581,0.625
7792731,6391.000,581,0.625
7792736,6391.000,581,0.625
7792741,6407.000,581,0.625
7792746,6407.000,581,0.625
7792751,6407.000,580,0.624
7792756,6407.000,581,0.625
7792761,6407.000,581,0.625
7792766,6407.000,581,0.625
7792771,6407.000,581,0.625
7792776,6407.000,581,0.625
7792781,6422.000,581,0.625
7792786,6422.000,581,0.625
7792791,6422.000,581,0.625
7792796,6438.000,581,0.625
7792801,6438.000,581,0.625
7792806,6438.000,582,0.626
7792811,6453.000,582,0.626
7792816,6453.000,582,0.626
7792821,6453.000,582,0.626
7792826,6469.000,582,0.626
7792831,6469.000,582,0.626
7792836,6469.000,582,0.626
7792841,6485.000,582,0.626
7792846,6485.000,582,0.626
7792851,6485.000,582,0.626
7792856,6532.000,582,0.626
7792861,6532.000,583,0.627
7792866,6532.000,582,0.626
7792871,6532.000,583,0.627
7792876,6532.000,583,0.627
7792881,6532.000,582,0.626
7792886,6532.000,582,0.626
7792891,6532.000,582,0.626
7792896,6532.000,582,0.626
7792901,6532.000,582,0.626
7792906,6547.000,582,0.626
7792911,6547.000,584,0.628
7792916,6547.000,584,0.628
7792921,6563.000,583,0.627
7792926,6563.000,584,0.628
7792931,6563.000,584,0.628
7792936,6578.000,584,0.628
7792941,6578.000,584,0.628
7792946,6578.000,584,0.628
7792951,6594.000,584,0.628
7792956,6594.000,584,0.628
7792961,6594.000,583,0.627
7792966,6610.000,583,0.627
7792971,6610.000,584,0.628
7792976,6610.000,584,0.628
7792982,6625.000,584,0.628
7792987,6625.000,584,0.628
7792992,6625.000,584,0.628
7792997,6641.000,584,0.628
7793002,6641.000,584,0.628
7793007,6672.000,584,0.628
7793012,6672.000,585,0.629
7793017,6672.000,585,0.629
7793022,6672.000,585,0.629
7793027,6672.000,585,0.629
7793032,6672.000,584,0.628
7793037,6672.000,585,0.629
7793042,6672.000,585,0.629
7793047,6688.000,585,0.629
7793052,6688.000,584,0.628
7793057,6688.000,585,0.629
7793062,6703.000,585,0.629
7793067,6703.000,585,0.629
7793072,6703.000,585,0.629
7793077,6719.000,585,0.629
7793082,6719.000,584,0.628
7793087,6719.000,585,0.629
7793092,6735.000,585,0.629
7793097,6735.000,585,0.629
7793102,6735.000,585,0.629
7793107,6750.000,585,0.629
7793112,6750.000,586,0.630
7793117,6750.000,586,0.630
7793122,6766.000,586,0.630
7793127,6766.000,586,0.630
7793132,6797.000,586,0.630
7793137,6797.000,586,0.630
7793142,6797.000,586,0.630
7793147,6797.000,586,0.630
7793152,6797.000,586,0.630
7793157,6797.000,586,0.630
7793162,6797.000,586,0.630
7793167,6797.000,586,0.630
7793172,6813.000,586,0.630
7793177,6813.000,586,0.630
7793182,6813.000,586,0.630
7793187,6828.000,586,0.630
7793192,6828.000,586,0.630
7793197,6828.000,586,0.630
7793202,6844.000,587,0.631
7793207,6844.000,586,0.630
7793212,6844.000,586,0.630
7793217,6860.000,587,0.631
7793222,6860.000,588,0.632
7793227,6860.000,587,0.631
7793232,6875.000,587,0.631
7793238,6875.000,587,0.631
7793243,6875.000,587,0.631
7793248,6891.000,587,0.631
7793253,6891.000,587,0.631
7793258,6922.000,587,0.631
7793263,6922.000,587,0.631
7793268,6922.000,587,0.631
7793273,6922.000,587,0.631
7793278,6922.000,587,0.631
7793283,6922.000,587,0.631
7793288,6922.000,587,0.631
7793293,6938.000,587,0.631
7793298,6938.000,587,0.631
7793303,6938.000,587,0.631
7793308,6953.000,587,0.631
7793313,6953.000,587,0.631
7793318,6953.000,588,0.632
7793323,6953.000,588,0.632
7793328,6969.000,589,0.633
7793333,6969.000,588,0.632
7793338,6969.000,588,0.632
7793343,6985.000,588,0.632
7793348,6985.000,588,0.632
7793353,6985.000,589,0.633
7793358,7000.000,588,0.632
7793363,7000.000,588,0.632
7793368,7000.000,588,0.632
7793373,7016.000,589,0.633
7793378,7016.000,588,0.632
7793383,7063.000,588,0.632
7793388,7063.000,588,0.632
7793393,7063.000,589,0.633
7793398,7063.000,588,0.632
7793403,7063.000,588,0.632
7793408,7063.000,588,0.632
7793413,7063.000,588,0.632
7793418,7063.000,589,0.633
7793423,7063.000,590,0.634
7793428,7063.000,589,0.633
7793433,7078.000,590,0.634
7793438,7078.000,589,0.633
7793443,7078.000,590,0.634
7793448,7094.000,589,0.633
7793453,7094.000,590,0.634
7793458,7094.000,590,0.634
7793463,7110.000,590,0.634
7793468,7110.000,590,0.634
7793473,7110.000,590,0.634
7793478,7125.000,589,0.633
7793483,7125.000,590,0.634
7793488,7125.000,589,0.633
7793494,7125.000,590,0.634
7793499,7141.000,589,0.633
7793504,7141.000,590,0.634
7793509,7141.000,590,0.634
7793514,7157.000,589,0.633
7793519,7188.000,590,0.634
7793524,7188.000,591,0.635
7793529,7188.000,591,0.635
7793534,7188.000,591,0.635
7793539,7188.000,590,0.634
7793544,7188.000,591,0.635
7793549,7188.000,591,0.635
7793554,7188.000,591,0.635
7793559,7203.000,591,0.635
7793564,7203.000,591,0.635
7793569,7203.000,590,0.634
7793574,7219.000,591,0.635
7793579,7219.000,591,0.635
7793584,7219.000,591,0.635
7793589,7235.000,591,0.635
7793594,7235.000,590,0.634
7793599,7235.000,591,0.635
7793604,7250.000,591,0.635
7793609,7250.000,590,0.634
7793614,7250.000,591,0.635
7793619,7266.000,591,0.635
7793624,7266.000,592,0.637
7793629,7266.000,592,0.637
7793634,7266.000,592,0.637
7793639,7282.000,592,0.637
7793644,7282.000,592,0.637
7793649,7282.000,592,0.637
7793654,7297.000,592,0.637
7793659,7297.000,592,0.637
7793664,7297.000,592,0.637
7793669,7313.000,592,0.637
7793674,7313.000,592,0.637
7793679,7313.000,592,0.637
7793684,7328.000,592,0.637
7793689,7328.000,592,0.637
7793694,7328.000,592,0.637
7793699,7344.000,592,0.637
7793704,7344.000,592,0.637
7793709,7344.000,592,0.637
7793714,7360.000,592,0.637
7793719,7360.000,592,0.637
7793724,7360.000,593,0.638
7793729,7375.000,593,0.638
7793734,7375.000,593,0.638
7793739,7375.000,593,0.638
7793744,7391.000,593,0.638
7793750,7391.000,593,0.638
7793755,7391.000,593,0.638
7793760,7407.000,593,0.638
7793765,7407.000,593,0.638
7793770,7407.000,593,0.638
7793775,7422.000,593,0.638
7793780,7422.000,593,0.638
7793785,7422.000,593,0.638
7793790,7438.000,593,0.638
7793795,7438.000,593,0.638
7793800,7438.000,593,0.638
7793805,7438.000,593,0.638
7793810,7453.000,593,0.638
7793815,7453.000,593,0.638
7793820,7453.000,593,0.638
7793825,7469.000,594,0.639
7793830,7469.000,594,0.639
7793835,7469.000,594,0.639
7793840,7485.000,595,0.640
7793845,7485.000,595,0.640
7793850,7485.000,595,0.640
7793855,7500.000,595,0.640
7793860,7500.000,594,0.639
7793865,7500.000,594,0.639
7793870,7516.000,595,0.640
7793875,7516.000,595,0.640
7793880,7516.000,594,0.639
7793885,7532.000,595,0.640
7793890,7532.000,594,0.639
7793895,7532.000,594,0.639
7793900,7547.000,595,0.640
7793905,7547.000,595,0.640
7793910,7547.000,595,0.640
7793915,7563.000,594,0.639
7793920,7563.000,594,0.639
7793925,7563.000,594,0.639
7793930,7563.000,596,0.641
7793935,7578.000,596,0.641
7793940,7578.000,596,0.641
7793945,7578.000,596,0.641
7793950,7594.000,596,0.641
7793955,7594.000,596,0.641
7793960,7594.000,596,0.641
7793965,7610.000,596,0.641
7793970,7610.000,596,0.641
7793975,7610.000,596,0.641
7793980,7625.000,596,0.641
7793985,7625.000,596,0.641
7793990,7625.000,596,0.641
7793995,7641.000,596,0.641
7794000,7641.000,596,0.641
7794006,7641.000,596,0.641
7794011,7657.000,596,0.641
7794016,7657.000,596,0.641
7794021,7657.000,596,0.641
7794026,7672.000,596,0.641
7794031,7672.000,598,0.643
7794036,7672.000,598,0.643
7794041,7688.000,597,0.642
7794046,7688.000,597,0.642
7794051,7688.000,598,0.643
7794056,7703.000,597,0.642
7794061,7703.000,598,0.643
7794066,7703.000,598,0.643
7794071,7719.000,598,0.643
7794076,7719.000,597,0.642
7794081,7719.000,597,0.642
7794086,7735.000,597,0.642
7794091,7735.000,598,0.643
7794096,7735.000,598,0.643
7794101,7735.000,597,0.642
7794106,7750.000,598,0.643
7794111,7750.000,597,0.642
7794116,7750.000,597,0.642
7794121,7766.000,597,0.642
7794126,7766.000,597,0.642
7794131,7766.000,598,0.643
7794136,7782.000,599,0.644
7794141,7782.000,599,0.644
7794146,7782.000,599,0.644
7794151,7797.000,599,0.644
7794156,7797.000,599,0.644
7794161,7797.000,599,0.644
7794166,7813.000,599,0.644
7794171,7813.000,599,0.644
7794176,7813.000,599,0.644
7794181,7828.000,599,0.644
7794186,7828.000,599,0.644
7794191,7828.000,599,0.644
7794196,7844.000,599,0.644
7794201,7844.000,599,0.644
7794206,7844.000,599,0.644
7794211,7860.000,599,0.644
7794216,7860.000,599,0.644
7794221,7860.000,599,0.644
7794226,7875.000,598,0.643
7794231,7875.000,599,0.644
7794236,7875.000,600,0.645
7794241,7891.000,600,0.645
7794246,7891.000,600,0.645
7794251,7891.000,600,0.645
7794256,7891.000,600,0.645
7794262,7907.000,600,0.645
7794267,7907.000,600,0.645
7794272,7907.000,600,0.645
7794277,7922.000,600,0.645
7794282,7922.000,600,0.645
7794287,7922.000,600,0.645
7794292,7938.000,600,0.645
7794297,7938.000,600,0.645
7794302,7938.000,600,0.645
7794307,7953.000,600,0.645
7794312,7953.000,600,0.645
7794317,7953.000,600,0.645
7794322,7969.000,600,0.645
7794327,7969.000,600,0.645
7794332,7969.000,600,0.645
7794337,7985.000,601,0.646
7794342,7985.000,601,0.646
7794347,7985.000,601,0.646
7794352,8000.000,601,0.646
7794357,8000.000,601,0.646
7794362,8000.000,601,0.646
7794367,8016.000,601,0.646
7794372,8016.000,601,0.646
7794377,8016.000,601,0.646
7794382,8032.000,601,0.646
7794387,8032.000,601,0.646
7794392,8032.000,601,0.646
7794397,8047.000,601,0.646
7794402,8047.000,602,0.647
7794407,8047.000,601,0.646
7794412,8063.000,601,0.646
7794417,8063.000,601,0.646
7794422,8063.000,601,0.646
7794427,8063.000,601,0.646
7794432,8078.000,601,0.646
7794437,8078.000,602,0.647
7794442,8078.000,602,0.647
7794447,8094.000,602,0.647
7794452,8094.000,603,0.648
7794457,8094.000,602,0.647
7794462,8110.000,603,0.648
7794467,8110.000,603,0.648
7794472,8110.000,603,0.648
7794477,8125.000,602,0.647
7794482,8125.000,602,0.647
7794487,8125.000,603,0.648
7794492,8141.000,603,0.648
7794497,8141.000,602,0.647
7794502,8141.000,603,0.648
7794507,8157.000,603,0.648
7794512,8157.000,603,0.648
7794518,8157.000,603,0.648
7794523,8172.000,603,0.648
7794528,8172.000,603,0.648
7794533,8172.000,602,0.647
7794538,8188.000,603,0.648
7794543,8188.000,604,0.649
7794548,8188.000,604,0.649
7794553,8203.000,604,0.649
7794558,8203.000,604,0.649
7794563,8203.000,604,0.649
7794568,8219.000,604,0.649
7794573,8219.000,604,0.649
7794578,8219.000,604,0.649
7794583,8235.000,604,0.649
7794588,8235.000,604,0.649
7794593,8235.000,604,0.649
7794598,8235.000,604,0.649
7794603,8250.000,604,0.649
7794608,8250.000,604,0.649
7794613,8250.000,604,0.649
7794618,8266.000,604,0.649
7794623,8266.000,604,0.649
7794628,8266.000,604,0.649
7794633,8282.000,604,0.649
7794638,8282.000,603,0.648
7794643,8282.000,605,0.651
7794648,8297.000,605,0.651
7794653,8297.000,605,0.651
7794658,8297.000,605,0.651
7794663,8313.000,605,0.651
7794668,8313.000,605,0.651
7794673,8313.000,605,0.651
7794678,8328.000,605,0.651
7794683,8328.000,605,0.651
7794688,8328.000,605,0.651
7794693,8344.000,605,0.651
7794698,8344.000,605,0.651
7794703,8344.000,604,0.649
7794708,8344.000,605,0.651
7794713,8360.000,605,0.651
7794718,8360.000,605,0.651
7794723,8360.000,605,0.651
7794728,8375.000,605,0.651
7794733,8375.000,605,0.651
7794738,8375.000,605,0.651
7794743,8391.000,606,0.652
7794748,8391.000,606,0.652
7794753,8391.000,607,0.653
7794758,8407.000,606,0.652
7794763,8407.000,606,0.652
7794768,8407.000,606,0.652
7794774,8422.000,606,0.652
7794779,8422.000,606,0.652
7794784,8422.000,606,0.652
7794789,8438.000,606,0.652
7794794,8438.000,606,0.652
7794799,8438.000,606,0.652
7794804,8453.000,606,0.652
7794809,8453.000,606,0.652
7794814,8453.000,606,0.652
7794819,8469.000,606,0.652
7794824,8469.000,606,0.652
7794829,8469.000,606,0.652
7794834,8485.000,606,0.652
7794839,8485.000,606,0.652
7794844,8485.000,606,0.652
7794849,8500.000,608,0.654
7794854,8500.000,608,0.654
7794859,8500.000,607,0.653
7794864,8516.000,608,0.654
7794869,8516.000,608,0.654
7794874,8516.000,607,0.653
7794879,8516.000,608,0.654
7794884,8532.000,608,0.654
7794889,8532.000,608,0.654
7794894,8547.000,607,0.653
7794899,8547.000,608,0.654
7794904,8547.000,608,0.654
7794909,8547.000,608,0.654
7794914,8563.000,608,0.654
7794919,8563.000,608,0.654
7794924,8563.000,607,0.653
7794929,8578.000,608,0.654
7794934,8578.000,608,0.654
7794939,8578.000,607,0.653
7794944,8594.000,607,0.653
7794949,8594.000,609,0.655
7794954,8594.000,609,0.655
7794959,8610.000,609,0.655
7794964,8610.000,609,0.655
7794969,8610.000,609,0.655
7794974,8625.000,609,0.655
7794979,8625.000,609,0.655
7794984,8625.000,608,0.654
7794989,8641.000,609,0.655
7794994,8641.000,609,0.655
7794999,8641.000,609,0.655
7795004,8657.000,609,0.655
7795009,8657.000,608,0.654
7795014,8657.000,609,0.655
7795019,8672.000,609,0.655
7795024,8672.000,609,0.655
7795030,8672.000,609,0.655
7795035,8688.000,608,0.654
7795040,8688.000,609,0.655
7795045,8688.000,608,0.654
7795050,8703.000,610,0.656
7795055,8703.000,610,0.656
7795060,8703.000,610,0.656
7795065,8703.000,610,0.656
7795070,8719.000,610,0.656
7795075,8719.000,610,0.656
7795080,8719.000,610,0.656
7795085,8735.000,610,0.656
7795090,8735.000,610,0.656
7795095,8735.000,610,0.656
7795100,8750.000,610,0.656
7795105,8750.000,610,0.656
7795110,8750.000,610,0.656
7795115,8766.000,610,0.656
7795120,8766.000,610,0.656
7795125,8766.000,610,0.656
7795130,8782.000,610,0.656
7795135,8782.000,609,0.655
7795140,8782.000,610,0.656
7795145,8797.000,610,0.656
7795150,8797.000,610,0.656
7795155,8797.000,611,0.657
7795160,8813.000,611,0.657
7795165,8813.000,611,0.657
7795170,8813.000,611,0.657
7795175,8828.000,612,0.658
7795180,8828.000,611,0.657
7795185,8828.000,611,0.657
7795190,8844.000,611,0.657
7795195,8844.000,611,0.657
7795200,8844.000,611,0.657
7795205,8844.000,611,0.657
7795210,8860.000,611,0.657
7795215,8860.000,611,0.657
7795220,8860.000,611,0.657
7795225,8875.000,611,0.657
7795230,8875.000,611,0.657
7795235,8875.000,611,0.657
7795240,8891.000,611,0.657
7795245,8891.000,611,0.657
7795250,8891.000,611,0.657
7795255,8907.000,612,0.658
7795260,8907.000,613,0.659
7795265,8907.000,613,0.659
7795270,8922.000,613,0.659
7795275,8922.000,613,0.659
7795280,8922.000,613,0.659
7795286,8938.000,612,0.658
7795291,8938.000,612,0.658
7795296,8938.000,612,0.658
7795301,8953.000,613,0.659
7795306,8953.000,613,0.659
7795311,8953.000,612,0.658
7795316,8969.000,612,0.658
7795321,8969.000,612,0.658
7795326,8969.000,612,0.658
7795331,8985.000,612,0.658
7795336,8985.000,612,0.658
7795341,8985.000,612,0.658
7795346,9000.000,613,0.659
7795351,9000.000,612,0.658
7795356,9000.000,613,0.659
7795361,9016.000,614,0.660
7795366,9016.000,613,0.659
7795371,9016.000,613,0.659
7795376,9016.000,614,0.660
7795381,9032.000,614,0.660
7795386,9032.000,613,0.659
7795391,9032.000,614,0.660
7795396,9047.000,614,0.660
7795401,9047.000,614,0.660
7795406,9047.000,614,0.660
7795411,9063.000,613,0.659
7795416,9063.000,614,0.660
7795421,9063.000,613,0.659
7795426,9078.000,614,0.660
7795431,9078.000,614,0.660
7795436,9078.000,614,0.660
7795441,9094.000,613,0.659
7795446,9094.000,613,0.659
7795451,9094.000,613,0.659
7795456,9110.000,614,0.660
7795461,9110.000,615,0.661
7795466,9110.000,615,0.661
7795471,9125.000,615,0.661
7795476,9125.000,615,0.661
7795481,9125.000,615,0.661
7795486,9141.000,615,0.661
7795491,9141.000,615,0.661
7795496,9141.000,615,0.661
7795501,9141.000,615,0.661
7795506,9157.000,615,0.661
7795511,9157.000,614,0.660
7795516,9157.000,615,0.661
7795521,9172.000,615,0.661
7795526,9172.000,615,0.661
7795531,9172.000,615,0.661
7795536,9188.000,615,0.661
7795542,9188.000,615,0.661
7795547,9188.000,615,0.661
7795552,9203.000,614,0.660
7795557,9203.000,615,0.661
7795562,9203.000,616,0.662
7795567,9219.000,616,0.662
7795572,9219.000,616,0.662
7795577,9219.000,616,0.662
7795582,9235.000,616,0.662
7795587,9235.000,616,0.662
7795592,9235.000,616,0.662
7795597,9250.000,616,0.662
7795602,9250.000,616,0.662
7795607,9250.000,616,0.662
7795612,9266.000,616,0.662
7795617,9266.000,616,0.662
7795622,9266.000,616,0.662
7795627,9282.000,616,0.662
7795632,9282.000,616,0.662
7795637,9282.000,616,0.662
7795642,9297.000,616,0.662
7795647,9297.000,616,0.662
7795652,9297.000,616,0.662
7795657,9313.000,616,0.662
7795662,9313.000,617,0.663
7795667,9313.000,617,0.663
7795672,9313.000,617,0.663
7795677,9328.000,617,0.663
7795682,9328.000,617,0.663
7795687,9328.000,617,0.663
7795692,9344.000,617,0.663
7795697,9344.000,617,0.663
7795702,9344.000,617,0.663
7795707,9360.000,617,0.663
7795712,9360.000,617,0.663
7795717,9360.000,617,0.663
7795722,9375.000,617,0.663
7795727,9375.000,617,0.663
