Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
906.000,648,0.697,0.696818
921.000,648,0.697,0.696818
921.000,648,0.697,0.696909
921.000,648,0.697,0.696909
937.000,648,0.697,0.697000
937.000,648,0.697,0.697000
937.000,648,0.697,0.697000
968.000,648,0.697,0.697000
968.000,648,0.697,0.697000
968.000,648,0.697,0.697000
968.000,648,0.697,0.697000
968.000,648,0.697,0.697000
968.000,648,0.697,0.697000
984.000,648,0.697,0.696909
984.000,648,0.697,0.696909
984.000,648,0.697,0.696909
1000.000,648,0.697,0.696909
1000.000,648,0.697,0.696909
1000.000,647,0.696,0.696909
1015.000,648,0.697,0.696909
1015.000,648,0.697,0.696909
1015.000,648,0.697,0.696909
1031.000,648,0.697,0.696909
1031.000,648,0.697,0.696909
1031.000,648,0.697,0.697000
1046.000,648,0.697,0.697000
1046.000,648,0.697,0.697000
1046.000,648,0.697,0.697000
1046.000,648,0.697,0.697000
1062.000,648,0.697,0.697091
1062.000,648,0.697,0.697091
1062.000,648,0.697,0.697091
1093.000,648,0.697,0.697091
1093.000,648,0.697,0.697091
1093.000,649,0.698,0.697091
1093.000,648,0.697,0.697091
1093.000,648,0.697,0.697091
1093.000,648,0.697,0.697182
1109.000,648,0.697,0.697182
1109.000,648,0.697,0.697182
1109.000,648,0.697,0.697091
1125.000,648,0.697,0.697091
1125.000,649,0.698,0.697091
1125.000,648,0.697,0.697091
1140.000,648,0.697,0.697091
1140.000,648,0.697,0.697091
1140.000,648,0.697,0.697091
1156.000,648,0.697,0.697091
1156.000,648,0.697,0.697000
1156.000,648,0.697,0.697091
1171.000,648,0.697,0.697091
1171.000,648,0.697,0.697091
1171.000,648,0.697,0.697182
1187.000,648,0.697,0.697273
1187.000,649,0.698,0.697364
1187.000,648,0.697,0.697364
1203.000,648,0.697,0.697455
1218.000,649,0.698,0.697455
1218.000,649,0.698,0.697455
1218.000,649,0.698,0.697455
1218.000,648,0.697,0.697455
1218.000,649,0.698,0.697455
1218.000,648,0.697,0.697545
1234.000,648,0.697,0.697455
1234.000,648,0.697,0.697455
1234.000,649,0.698,0.697364
1250.000,648,0.697,0.697364
1250.000,649,0.698,0.697364
1250.000,648,0.697,0.697364
1265.000,649,0.698,0.697364
1265.000,648,0.697,0.697455
1265.000,648,0.697,0.697455
1281.000,649,0.698,0.697545
1281.000,648,0.697,0.697545
1281.000,648,0.697,0.697545
1296.000,649,0.698,0.697545
1296.000,649,0.698,0.697636
1296.000,649,0.698,0.697727
1312.000,649,0.698,0.697727
1312.000,648,0.697,0.697818
1343.000,649,0.698,0.697909
1343.000,649,0.698,0.697909
1343.000,649,0.698,0.697909
1343.000,649,0.698,0.697909
1343.000,649,0.698,0.697818
1343.000,649,0.698,0.697909
1343.000,649,0.698,0.697909
1359.000,649,0.698,0.697909
1359.000,649,0.698,0.697909
1359.000,648,0.697,0.697909
1375.000,649,0.698,0.697909
1375.000,649,0.698,0.697909
1375.000,649,0.698,0.697909
1390.000,649,0.698,0.697909
1390.000,649,0.698,0.697909
1390.000,649,0.698,0.698000
1390.000,649,0.698,0.698000
1406.000,649,0.698,0.698000
1406.000,649,0.698,0.698000
1406.000,649,0.698,0.698000
1421.000,649,0.698,0.698000
1421.000,649,0.698,0.698000
1421.000,649,0.698,0.698000
1437.000,649,0.698,0.698000
1437.000,649,0.698,0.698000
1468.000,649,0.698,0.698000
1468.000,649,0.698,0.698000
1468.000,649,0.698,0.698000
1468.000,649,0.698,0.698000
1468.000,649,0.698,0.698000
1468.000,649,0.698,0.698000
1468.000,649,0.698,0.698091
1484.000,649,0.698,0.698182
1484.000,649,0.698,0.698182
1484.000,649,0.698,0.698273
1500.000,649,0.698,0.698273
1500.000,650,0.699,0.698364
1500.000,650,0.699,0.698364
1515.000,649,0.698,0.698364
1515.000,650,0.699,0.698364
1515.000,649,0.698,0.698364
1515.000,650,0.699,0.698364
1531.000,649,0.698,0.698273
1531.000,649,0.698,0.698273
1546.000,649,0.698,0.698273
1546.000,649,0.698,0.698182
1546.000,649,0.698,0.698182
1546.000,649,0.698,0.698091
1562.000,650,0.699,0.698091
1562.000,649,0.698,0.698091
1562.000,649,0.698,0.698182
1578.000,649,0.698,0.698273
1593.000,649,0.698,0.698364
1593.000,649,0.698,0.698455
1593.000,649,0.698,0.698364
1593.000,650,0.699,0.698364
1593.000,650,0.699,0.698364
1609.000,650,0.699,0.698455
1609.000,650,0.699,0.698455
