Time(ms),ADC,Voltage(V)
382,147,0.718
392,147,0.718
402,147,0.718
412,146,0.714
422,146,0.714
432,146,0.714
442,146,0.714
452,146,0.714
462,146,0.714
472,147,0.718
482,146,0.714
492,146,0.714
502,146,0.714
512,145,0.709
522,145,0.709
532,145,0.709
542,145,0.709
552,145,0.709
562,146,0.714
572,146,0.714
582,145,0.709
592,146,0.714
602,145,0.709
612,145,0.709
622,146,0.714
632,146,0.714
642,146,0.714
652,146,0.714
662,146,0.714
672,146,0.714
683,147,0.718
693,146,0.714
703,146,0.714
713,147,0.718
723,148,0.723
733,148,0.723
743,148,0.723
753,149,0.728
763,149,0.728
773,149,0.728
783,149,0.728
793,149,0.728
803,149,0.728
813,149,0.728
823,149,0.728
833,149,0.728
843,149,0.728
854,148,0.723
864,149,0.728
874,150,0.733
884,149,0.728
894,149,0.728
904,150,0.733
914,149,0.728
924,149,0.728
934,149,0.728
944,149,0.728
954,149,0.728
964,149,0.728
974,150,0.733
984,150,0.733
994,150,0.733
1004,151,0.738
1014,151,0.738
1024,151,0.738
1034,151,0.738
1044,151,0.738
1054,151,0.738
1064,151,0.738
1074,151,0.738
1084,151,0.738
1094,151,0.738
1104,150,0.733
1114,150,0.733
1124,150,0.733
1134,150,0.733
1144,150,0.733
1154,149,0.728
1164,150,0.733
1174,150,0.733
1184,150,0.733
1195,150,0.733
1205,149,0.728
1215,150,0.733
1225,149,0.728
1235,149,0.728
1245,149,0.728
1255,149,0.728
1265,149,0.728
1275,149,0.728
1285,149,0.728
1295,149,0.728
1305,149,0.728
1315,149,0.728
1325,149,0.728
1335,149,0.728
1345,148,0.723
1355,148,0.723
1366,148,0.723
1376,149,0.728
1386,148,0.723
1396,149,0.728
1406,148,0.723
1416,149,0.728
1426,148,0.723
1436,148,0.723
1446,148,0.723
1456,148,0.723
1466,148,0.723
1476,148,0.723
1486,148,0.723
1496,148,0.723
1506,147,0.718
1516,148,0.723
1526,147,0.718
1536,147,0.718
1546,147,0.718
1556,147,0.718
1566,147,0.718
1576,147,0.718
1586,147,0.718
1596,147,0.718
1606,147,0.718
1616,147,0.718
1626,147,0.718
1636,146,0.714
1646,146,0.714
1656,146,0.714
1666,146,0.714
1676,146,0.714
1686,146,0.714
1696,146,0.714
1707,146,0.714
1717,146,0.714
1727,146,0.714
1737,146,0.714
1747,145,0.709
1757,145,0.709
1767,145,0.709
1777,145,0.709
1787,146,0.714
1797,146,0.714
1807,145,0.709
1817,145,0.709
1827,145,0.709
1837,145,0.709
1847,145,0.709
1857,145,0.709
1867,145,0.709
1878,145,0.709
1888,146,0.714
1898,146,0.714
1908,145,0.709
1918,146,0.714
1928,145,0.709
1938,146,0.714
1948,145,0.709
1958,146,0.714
1968,145,0.709
1978,146,0.714
1988,146,0.714
1998,147,0.718
2008,146,0.714
2018,146,0.714
2028,146,0.714
2038,146,0.714
2048,146,0.714
2058,146,0.714
2068,146,0.714
2078,146,0.714
2088,147,0.718
2098,147,0.718
2108,147,0.718
2118,147,0.718
2128,147,0.718
2138,147,0.718
2148,147,0.718
2158,147,0.718
2168,147,0.718
2178,147,0.718
2188,147,0.718
2198,148,0.723
2208,148,0.723
2219,148,0.723
2229,148,0.723
2239,148,0.723
2249,148,0.723
2259,148,0.723
2269,148,0.723
2279,148,0.723
2289,148,0.723
2299,148,0.723
2309,148,0.723
2319,148,0.723
2329,148,0.723
2339,148,0.723
2349,148,0.723
2359,148,0.723
2369,148,0.723
2379,148,0.723
2390,148,0.723
2400,149,0.728
2410,150,0.733
2420,149,0.728
2430,149,0.728
2440,149,0.728
2450,149,0.728
2460,149,0.728
2470,149,0.728
2480,149,0.728
2490,149,0.728
2500,150,0.733
2510,150,0.733
2520,150,0.733
2530,150,0.733
2540,150,0.733
2550,150,0.733
2560,150,0.733
2570,150,0.733
2580,150,0.733
2590,150,0.733
2600,151,0.738
2610,150,0.733
2620,151,0.738
2630,151,0.738
2640,151,0.738
2650,151,0.738
2660,151,0.738
2670,151,0.738
2680,151,0.738
2690,151,0.738
2700,151,0.738
2710,150,0.733
2720,150,0.733
2731,150,0.733
2741,150,0.733
2751,150,0.733
2761,150,0.733
2771,150,0.733
2781,150,0.733
2791,150,0.733
2801,150,0.733
2811,150,0.733
2821,150,0.733
2831,150,0.733
2841,150,0.733
2851,150,0.733
2861,149,0.728
2871,149,0.728
2881,149,0.728
2891,149,0.728
2902,149,0.728
2912,150,0.733
2922,150,0.733
2932,150,0.733
2942,150,0.733
2952,150,0.733
2962,150,0.733
2972,150,0.733
2982,150,0.733
2992,150,0.733
3002,150,0.733
3012,150,0.733
3022,150,0.733
3032,150,0.733
3042,149,0.728
3052,149,0.728
3062,149,0.728
3072,149,0.728
3082,149,0.728
3092,148,0.723
3102,148,0.723
3112,149,0.728
3122,149,0.728
3132,149,0.728
3142,148,0.723
3152,148,0.723
3162,148,0.723
3172,148,0.723
3182,148,0.723
3192,148,0.723
3202,147,0.718
3212,148,0.723
3222,148,0.723
3232,147,0.718
3243,148,0.723
3253,147,0.718
3263,147,0.718
3273,147,0.718
3283,147,0.718
3293,147,0.718
3303,147,0.718
3313,147,0.718
3323,147,0.718
3333,147,0.718
3343,147,0.718
3353,147,0.718
3363,147,0.718
3373,147,0.718
3383,146,0.714
3393,146,0.714
3403,146,0.714
3414,146,0.714
3424,146,0.714
3434,146,0.714
3444,146,0.714
3454,146,0.714
3464,146,0.714
3474,146,0.714
3484,146,0.714
3494,146,0.714
3504,145,0.709
3514,145,0.709
3524,146,0.714
3534,146,0.714
3544,145,0.709
3554,145,0.709
3564,145,0.709
3574,145,0.709
3584,145,0.709
3594,145,0.709
3604,145,0.709
3614,145,0.709
3624,145,0.709
3634,145,0.709
3644,145,0.709
3654,145,0.709
3664,145,0.709
3674,145,0.709
3684,145,0.709
3694,145,0.709
3704,145,0.709
3714,145,0.709
3724,146,0.714
3734,146,0.714
3744,146,0.714
3755,146,0.714
3765,146,0.714
3775,146,0.714
3785,146,0.714
3795,146,0.714
3805,146,0.714
3815,145,0.709
3825,147,0.718
3835,147,0.718
3845,147,0.718
3855,146,0.714
3865,147,0.718
3875,146,0.714
3885,146,0.714
3895,147,0.718
3905,147,0.718
3915,146,0.714
3926,147,0.718
3936,148,0.723
3946,147,0.718
3956,147,0.718
3966,147,0.718
3976,147,0.718
3986,148,0.723
3996,148,0.723
4006,148,0.723
4016,148,0.723
4026,148,0.723
4036,149,0.728
4046,148,0.723
4056,148,0.723
4066,148,0.723
4076,148,0.723
4086,149,0.728
4096,148,0.723
4106,148,0.723
4116,148,0.723
4126,149,0.728
4136,149,0.728
4146,149,0.728
4156,149,0.728
4166,149,0.728
4176,150,0.733
4186,149,0.728
4196,149,0.728
4206,150,0.733
4216,149,0.728
4226,149,0.728
4236,150,0.733
4246,150,0.733
4256,150,0.733
4267,150,0.733
4277,150,0.733
4287,150,0.733
4297,150,0.733
4307,150,0.733
4317,150,0.733
4327,150,0.733
4337,151,0.738
4347,150,0.733
4357,150,0.733
4367,150,0.733
4377,150,0.733
4387,150,0.733
4397,150,0.733
4407,151,0.738
4417,151,0.738
4427,150,0.733
4438,151,0.738
4448,151,0.738
4458,151,0.738
4468,151,0.738
4478,151,0.738
4488,151,0.738
4498,151,0.738
4508,151,0.738
4518,151,0.738
4528,151,0.738
4538,152,0.743
4548,150,0.733
4558,150,0.733
4568,150,0.733
4578,149,0.728
4588,149,0.728
4598,149,0.728
4608,149,0.728
4618,149,0.728
4628,149,0.728
4638,149,0.728
4648,149,0.728
4658,149,0.728
4668,149,0.728
4678,149,0.728
4688,149,0.728
4698,148,0.723
4708,148,0.723
4718,148,0.723
4728,148,0.723
4738,148,0.723
4748,148,0.723
4758,148,0.723
4768,148,0.723
4779,148,0.723
4789,148,0.723
4799,148,0.723
4809,148,0.723
4819,148,0.723
4829,147,0.718
4839,147,0.718
4849,148,0.723
4859,148,0.723
4869,147,0.718
4879,147,0.718
4889,147,0.718
4899,147,0.718
4909,147,0.718
4919,147,0.718
4929,147,0.718
4939,146,0.714
4950,148,0.723
4960,147,0.718
4970,147,0.718
4980,147,0.718
4990,146,0.714
5000,146,0.714
5010,146,0.714
5020,146,0.714
5030,146,0.714
5040,146,0.714
5050,146,0.714
5060,146,0.714
5070,146,0.714
5080,146,0.714
5090,146,0.714
5100,146,0.714
5110,145,0.709
5120,145,0.709
5130,145,0.709
5140,145,0.709
5150,146,0.714
5160,145,0.709
5170,145,0.709
5180,146,0.714
5190,145,0.709
5200,145,0.709
5210,145,0.709
5220,145,0.709
5230,145,0.709
5240,145,0.709
5250,145,0.709
5260,145,0.709
5270,146,0.714
5280,146,0.714
5291,145,0.709
5301,145,0.709
5311,146,0.714
5321,146,0.714
5331,146,0.714
5341,146,0.714
5351,146,0.714
5361,146,0.714
5371,146,0.714
5381,146,0.714
5391,146,0.714
5401,146,0.714
5411,146,0.714
5421,146,0.714
5431,147,0.718
5441,146,0.714
5451,146,0.714
5462,147,0.718
5472,147,0.718
5482,147,0.718
5492,147,0.718
5502,147,0.718
5512,147,0.718
5522,147,0.718
5532,147,0.718
5542,147,0.718
5552,147,0.718
5562,148,0.723
5572,148,0.723
