Time(ms),PCElapsed(ms),ADC,Voltage(V)
5776068,2609.000,659,0.709
5776073,2609.000,659,0.709
5776078,2609.000,659,0.709
5776083,2609.000,659,0.709
5776088,2609.000,660,0.710
5776093,2625.000,660,0.710
5776098,2625.000,660,0.710
5776103,2625.000,660,0.710
5776108,2640.000,660,0.710
5776113,2640.000,660,0.710
5776118,2640.000,659,0.709
5776123,2656.000,659,0.709
5776128,2656.000,660,0.710
5776133,2656.000,660,0.710
5776138,2672.000,659,0.709
5776143,2672.000,659,0.709
5776148,2672.000,659,0.709
5776153,2687.000,660,0.710
5776158,2687.000,660,0.710
5776163,2687.000,660,0.710
5776168,2703.000,660,0.710
5776173,2703.000,660,0.710
5776178,2703.000,660,0.710
5776183,2750.000,661,0.711
5776188,2750.000,661,0.711
5776193,2750.000,660,0.710
5776198,2750.000,660,0.710
5776203,2750.000,660,0.710
5776208,2750.000,660,0.710
5776214,2750.000,660,0.710
5776219,2750.000,660,0.710
5776224,2750.000,660,0.710
5776229,2765.000,660,0.710
5776234,2765.000,660,0.710
5776239,2765.000,660,0.710
5776244,2781.000,660,0.710
5776249,2781.000,660,0.710
5776254,2781.000,661,0.711
5776259,2781.000,660,0.710
5776264,2797.000,660,0.710
5776269,2797.000,661,0.711
5776274,2797.000,660,0.710
5776279,2812.000,661,0.711
5776284,2812.000,660,0.710
5776289,2812.000,661,0.711
5776294,2828.000,661,0.711
5776299,2828.000,661,0.711
5776304,2828.000,661,0.711
5776309,2843.000,661,0.711
5776314,2843.000,661,0.711
5776319,2843.000,661,0.711
5776324,2890.000,661,0.711
5776329,2890.000,660,0.710
5776334,2890.000,660,0.710
5776339,2890.000,661,0.711
5776344,2890.000,660,0.710
5776349,2890.000,660,0.710
5776354,2890.000,661,0.711
5776359,2890.000,661,0.711
5776364,2890.000,661,0.711
5776369,2906.000,661,0.711
5776374,2906.000,661,0.711
5776379,2906.000,661,0.711
5776384,2906.000,661,0.711
5776389,2922.000,662,0.712
5776394,2922.000,661,0.711
5776399,2922.000,662,0.712
5776404,2937.000,661,0.711
5776409,2937.000,661,0.711
5776414,2937.000,661,0.711
5776419,2953.000,661,0.711
5776424,2953.000,661,0.711
5776429,2953.000,661,0.711
5776434,2968.000,661,0.711
5776439,2968.000,661,0.711
5776444,2968.000,661,0.711
5776449,2984.000,661,0.711
5776454,2984.000,661,0.711
5776459,2984.000,662,0.712
5776464,3000.000,662,0.712
5776470,3031.000,662,0.712
5776475,3031.000,661,0.711
5776480,3031.000,662,0.712
5776485,3031.000,662,0.712
5776490,3031.000,662,0.712
5776495,3031.000,662,0.712
5776500,3031.000,662,0.712
5776505,3031.000,662,0.712
5776510,3047.000,662,0.712
5776515,3047.000,661,0.711
5776520,3047.000,661,0.711
5776525,3062.000,662,0.712
5776530,3062.000,662,0.712
5776535,3062.000,662,0.712
5776540,3078.000,662,0.712
5776545,3078.000,663,0.713
5776550,3078.000,664,0.714
5776555,3078.000,664,0.714
5776560,3093.000,665,0.715
5776565,3093.000,665,0.715
5776570,3093.000,664,0.714
5776575,3109.000,665,0.715
5776580,3109.000,665,0.715
5776585,3109.000,664,0.714
5776590,3125.000,665,0.715
5776595,3156.000,665,0.715
5776600,3156.000,664,0.714
5776605,3156.000,665,0.715
5776610,3156.000,664,0.714
5776615,3156.000,665,0.715
5776620,3156.000,664,0.714
5776625,3156.000,664,0.714
5776630,3156.000,665,0.715
5776635,3172.000,664,0.714
5776640,3172.000,665,0.715
5776645,3172.000,665,0.715
5776650,3187.000,664,0.714
5776655,3187.000,664,0.714
5776660,3187.000,665,0.715
5776665,3203.000,665,0.715
5776670,3203.000,665,0.715
5776675,3203.000,665,0.715
5776680,3218.000,665,0.715
5776685,3218.000,665,0.715
5776690,3218.000,665,0.715
5776695,3218.000,665,0.715
5776700,3234.000,665,0.715
5776705,3234.000,665,0.715
5776710,3234.000,665,0.715
5776715,3250.000,665,0.715
5776720,3281.000,665,0.715
5776726,3281.000,665,0.715
5776731,3281.000,665,0.715
5776736,3281.000,665,0.715
5776741,3281.000,665,0.715
5776746,3281.000,665,0.715
5776751,3281.000,665,0.715
5776756,3281.000,665,0.715
5776761,3297.000,665,0.715
5776766,3297.000,665,0.715
5776771,3297.000,665,0.715
5776776,3312.000,666,0.716
5776781,3312.000,665,0.715
5776786,3312.000,665,0.715
5776791,3328.000,665,0.715
5776796,3328.000,665,0.715
5776801,3328.000,665,0.715
5776806,3343.000,665,0.715
5776811,3343.000,665,0.715
5776816,3343.000,665,0.715
5776821,3359.000,665,0.715
