Time(ms),PCElapsed(ms),ADC,Voltage(V)
608452,1562.000,683,0.734
608457,1562.000,683,0.734
608462,1562.000,683,0.734
608467,1578.000,683,0.734
608472,1578.000,683,0.734
608477,1578.000,683,0.734
608482,1609.000,683,0.734
608487,1609.000,683,0.734
608492,1609.000,683,0.734
608497,1609.000,683,0.734
608502,1609.000,683,0.734
608507,1609.000,683,0.734
608512,1641.000,683,0.734
608517,1641.000,683,0.734
608522,1641.000,682,0.733
608527,1641.000,683,0.734
608532,1641.000,683,0.734
608537,1641.000,683,0.734
608542,1656.000,683,0.734
608547,1656.000,683,0.734
608552,1656.000,683,0.734
608557,1672.000,683,0.734
608562,1672.000,683,0.734
608567,1672.000,683,0.734
608572,1672.000,683,0.734
608577,1687.000,683,0.734
608582,1687.000,683,0.734
608587,1687.000,683,0.734
608592,1703.000,683,0.734
608598,1703.000,684,0.735
608603,1703.000,683,0.734
608608,1719.000,683,0.734
608613,1719.000,684,0.735
608618,1750.000,683,0.734
608623,1766.000,683,0.734
608628,1766.000,684,0.735
608633,1766.000,683,0.734
608638,1766.000,683,0.734
608643,1766.000,683,0.734
608648,1766.000,683,0.734
608653,1766.000,684,0.735
608658,1766.000,684,0.735
608663,1766.000,683,0.734
608668,1781.000,683,0.734
608673,1781.000,684,0.735
608678,1781.000,684,0.735
608683,1797.000,684,0.735
608688,1797.000,683,0.734
608693,1797.000,684,0.735
608698,1812.000,683,0.734
608703,1812.000,683,0.734
608708,1812.000,683,0.734
608713,1828.000,684,0.735
608718,1828.000,684,0.735
608723,1828.000,684,0.735
608728,1828.000,683,0.734
608733,1844.000,684,0.735
608738,1844.000,684,0.735
608743,1844.000,684,0.735
608748,1859.000,684,0.735
608753,1875.000,684,0.735
608758,1906.000,683,0.734
608763,1906.000,684,0.735
608768,1906.000,684,0.735
608773,1906.000,684,0.735
608778,1906.000,684,0.735
608783,1906.000,684,0.735
608788,1906.000,684,0.735
608793,1906.000,684,0.735
608798,1906.000,684,0.735
608803,1906.000,683,0.734
608808,1922.000,684,0.735
608813,1922.000,683,0.734
608818,1922.000,683,0.734
608823,1937.000,683,0.734
608828,1937.000,683,0.734
608833,1937.000,683,0.734
608838,1953.000,684,0.735
608843,1953.000,684,0.735
608848,1953.000,684,0.735
608854,1953.000,684,0.735
608859,1969.000,684,0.735
608864,1984.000,683,0.734
608869,1984.000,684,0.735
608874,1984.000,684,0.735
608879,1984.000,684,0.735
608884,1984.000,684,0.735
608889,2000.000,684,0.735
608894,2000.000,684,0.735
608899,2000.000,684,0.735
608904,2016.000,684,0.735
608909,2031.000,684,0.735
608914,2031.000,684,0.735
608919,2031.000,684,0.735
608924,2031.000,684,0.735
608929,2031.000,684,0.735
608934,2047.000,685,0.737
608939,2047.000,684,0.735
608944,2047.000,684,0.735
608949,2062.000,685,0.737
608954,2062.000,684,0.735
608959,2062.000,685,0.737
608964,2078.000,685,0.737
608969,2078.000,685,0.737
608974,2078.000,685,0.737
608979,2094.000,685,0.737
608984,2109.000,685,0.737
608989,2109.000,686,0.738
608994,2109.000,616,0.662
608999,2109.000,617,0.663
609004,2109.000,618,0.665
609009,2109.000,619,0.666
609014,2125.000,619,0.666
609019,2125.000,620,0.667
609024,2125.000,620,0.667
609029,2156.000,621,0.668
609034,2156.000,621,0.668
609039,2156.000,621,0.668
609044,2156.000,620,0.667
609049,2156.000,621,0.668
609054,2156.000,622,0.669
609059,2172.000,622,0.669
609064,2172.000,623,0.670
609069,2172.000,622,0.669
609074,2187.000,623,0.670
609079,2187.000,622,0.669
609084,2187.000,623,0.670
609089,2203.000,623,0.670
609094,2203.000,623,0.670
609099,2203.000,624,0.671
609104,2234.000,623,0.670
609110,2234.000,624,0.671
609115,2234.000,624,0.671
609120,2234.000,624,0.671
609125,2234.000,624,0.671
609130,2234.000,624,0.671
609135,2250.000,624,0.671
609140,2250.000,624,0.671
609145,2266.000,624,0.671
609150,2266.000,624,0.671
609155,2266.000,624,0.671
609160,2266.000,625,0.672
609165,2266.000,625,0.672
609170,2281.000,625,0.672
609175,2281.000,626,0.673
609180,2281.000,625,0.672
609185,2297.000,626,0.673
609190,2297.000,626,0.673
609195,2297.000,626,0.673
609200,2312.000,626,0.673
609205,2312.000,626,0.673
609210,2312.000,626,0.673
609215,2328.000,626,0.673
609220,2328.000,626,0.673
609225,2359.000,627,0.674
609230,2359.000,626,0.673
