Time(ms),PCElapsed(ms),ADC,Voltage(V)
2407329,1078.000,662,0.712
2407334,1078.000,663,0.713
2407339,1078.000,663,0.713
2407344,1094.000,663,0.713
2407349,1094.000,663,0.713
2407354,1125.000,664,0.714
2407359,1125.000,663,0.713
2407364,1125.000,663,0.713
2407369,1125.000,663,0.713
2407374,1125.000,664,0.714
2407379,1125.000,663,0.713
2407384,1125.000,663,0.713
2407389,1140.000,663,0.713
2407394,1140.000,663,0.713
2407399,1140.000,663,0.713
2407404,1172.000,664,0.714
2407409,1172.000,664,0.714
2407414,1172.000,664,0.714
2407419,1172.000,664,0.714
2407424,1172.000,663,0.713
2407429,1172.000,664,0.714
2407434,1172.000,664,0.714
2407439,1187.000,663,0.713
2407444,1187.000,664,0.714
2407449,1187.000,664,0.714
2407454,1203.000,664,0.714
2407459,1203.000,664,0.714
2407464,1203.000,664,0.714
2407469,1219.000,664,0.714
2407474,1219.000,664,0.714
2407479,1250.000,664,0.714
2407484,1250.000,664,0.714
2407489,1250.000,664,0.714
2407494,1250.000,664,0.714
2407499,1250.000,664,0.714
2407504,1250.000,664,0.714
2407510,1250.000,664,0.714
2407515,1265.000,664,0.714
2407520,1265.000,664,0.714
2407525,1265.000,664,0.714
2407530,1297.000,664,0.714
2407535,1297.000,664,0.714
2407540,1297.000,664,0.714
2407545,1297.000,665,0.715
2407550,1297.000,664,0.714
2407555,1297.000,664,0.714
2407560,1297.000,664,0.714
2407565,1312.000,664,0.714
2407570,1312.000,664,0.714
2407575,1312.000,664,0.714
2407580,1328.000,664,0.714
2407585,1328.000,664,0.714
2407590,1328.000,664,0.714
2407595,1344.000,664,0.714
2407600,1344.000,664,0.714
2407605,1344.000,664,0.714
2407610,1375.000,664,0.714
2407615,1375.000,664,0.714
2407620,1375.000,664,0.714
2407625,1375.000,664,0.714
2407630,1375.000,664,0.714
2407635,1375.000,664,0.714
2407640,1390.000,664,0.714
2407645,1390.000,664,0.714
2407650,1390.000,665,0.715
2407655,1422.000,665,0.715
2407660,1422.000,665,0.715
2407665,1422.000,665,0.715
2407670,1422.000,665,0.715
2407675,1422.000,665,0.715
2407680,1422.000,665,0.715
2407685,1422.000,665,0.715
2407690,1437.000,665,0.715
2407695,1437.000,665,0.715
2407700,1437.000,665,0.715
2407705,1453.000,665,0.715
2407710,1453.000,665,0.715
2407715,1453.000,665,0.715
2407720,1469.000,665,0.715
2407725,1500.000,665,0.715
2407730,1500.000,666,0.716
2407735,1500.000,665,0.715
2407740,1500.000,665,0.715
2407745,1500.000,665,0.715
2407750,1500.000,665,0.715
2407755,1500.000,665,0.715
2407760,1500.000,665,0.715
2407766,1515.000,666,0.716
2407771,1515.000,666,0.716
2407776,1547.000,666,0.716
2407781,1547.000,666,0.716
2407786,1547.000,666,0.716
2407791,1547.000,666,0.716
2407796,1547.000,666,0.716
2407801,1547.000,667,0.717
2407806,1547.000,666,0.716
2407811,1547.000,666,0.716
2407816,1562.000,667,0.717
2407821,1562.000,666,0.716
2407826,1562.000,666,0.716
2407831,1578.000,666,0.716
2407836,1578.000,666,0.716
2407841,1578.000,667,0.717
2407846,1594.000,666,0.716
2407851,1594.000,667,0.717
2407856,1625.000,667,0.717
2407861,1625.000,667,0.717
2407866,1625.000,667,0.717
2407871,1625.000,667,0.717
2407876,1625.000,667,0.717
2407881,1625.000,667,0.717
2407886,1625.000,667,0.717
2407891,1640.000,668,0.718
2407896,1640.000,667,0.717
2407901,1672.000,667,0.717
2407906,1672.000,667,0.717
2407911,1672.000,667,0.717
2407916,1672.000,667,0.717
2407921,1672.000,667,0.717
2407926,1672.000,667,0.717
2407931,1672.000,667,0.717
2407936,1672.000,667,0.717
2407941,1687.000,667,0.717
2407946,1687.000,667,0.717
2407951,1687.000,667,0.717
2407956,1703.000,667,0.717
2407961,1703.000,667,0.717
2407966,1703.000,667,0.717
2407971,1719.000,667,0.717
2407976,1750.000,667,0.717
2407981,1750.000,668,0.718
2407986,1750.000,667,0.717
2407991,1750.000,667,0.717
2407996,1750.000,667,0.717
2408001,1750.000,667,0.717
2408006,1750.000,667,0.717
2408011,1750.000,667,0.717
2408016,1765.000,667,0.717
2408022,1765.000,667,0.717
2408027,1765.000,668,0.718
2408032,1781.000,668,0.718
2408037,1812.000,667,0.717
2408042,1812.000,668,0.718
2408047,1812.000,668,0.718
2408052,1812.000,668,0.718
2408057,1812.000,668,0.718
2408062,1812.000,668,0.718
2408067,1812.000,668,0.718
2408072,1812.000,668,0.718
2408077,1828.000,668,0.718
2408082,1828.000,667,0.717
2408087,1828.000,668,0.718
2408092,1844.000,668,0.718
2408097,1844.000,668,0.718
2408102,1875.000,667,0.717
2408107,1875.000,668,0.718
2408112,1875.000,667,0.717
2408117,1875.000,668,0.718
2408122,1875.000,668,0.718
2408127,1875.000,668,0.718
2408132,1875.000,668,0.718
2408137,1875.000,668,0.718
2408142,1890.000,668,0.718
2408147,1890.000,668,0.718
2408152,1890.000,668,0.718
2408157,1906.000,668,0.718
2408162,1906.000,668,0.718
2408167,1937.000,668,0.718
2408172,1937.000,668,0.718
2408177,1937.000,668,0.718
2408182,1937.000,668,0.718
2408187,1937.000,668,0.718
2408192,1937.000,668,0.718
2408197,1937.000,668,0.718
2408202,1953.000,668,0.718
2408207,1953.000,668,0.718
2408212,1953.000,668,0.718
