Time(ms),PCElapsed(ms),ADC,Voltage(V)
275331,2485.000,813,0.874
275336,2485.000,813,0.874
275341,2485.000,813,0.874
275346,2500.000,813,0.874
275351,2500.000,813,0.874
275356,2500.000,813,0.874
275361,2516.000,813,0.874
275366,2516.000,813,0.874
275371,2516.000,813,0.874
275376,2531.000,813,0.874
275381,2531.000,814,0.875
275386,2531.000,814,0.875
275391,2547.000,813,0.874
275396,2547.000,813,0.874
275401,2547.000,814,0.875
275406,2563.000,814,0.875
275411,2563.000,815,0.876
275416,2563.000,815,0.876
275421,2578.000,815,0.876
275426,2578.000,815,0.876
275431,2578.000,815,0.876
275436,2578.000,815,0.876
275441,2594.000,815,0.876
275446,2594.000,815,0.876
275451,2610.000,815,0.876
275456,2610.000,816,0.877
275461,2610.000,814,0.875
275466,2610.000,815,0.876
275471,2625.000,815,0.876
275476,2625.000,815,0.876
275481,2625.000,815,0.876
275486,2641.000,815,0.876
275491,2641.000,815,0.876
275496,2641.000,815,0.876
275501,2656.000,815,0.876
275506,2656.000,815,0.876
275511,2656.000,815,0.876
275516,2672.000,816,0.877
275521,2672.000,816,0.877
275526,2672.000,815,0.876
275531,2688.000,815,0.876
275536,2688.000,816,0.877
275542,2688.000,815,0.876
275547,2703.000,816,0.877
275552,2703.000,816,0.877
275557,2703.000,816,0.877
275562,2719.000,815,0.876
275567,2719.000,815,0.876
275572,2719.000,816,0.877
275577,2735.000,816,0.877
275582,2735.000,816,0.877
275587,2735.000,816,0.877
275592,2750.000,816,0.877
275597,2750.000,815,0.876
275602,2750.000,815,0.876
275607,2766.000,816,0.877
275612,2766.000,815,0.876
275617,2766.000,816,0.877
275622,2766.000,816,0.877
275627,2781.000,816,0.877
275632,2781.000,816,0.877
275637,2781.000,817,0.878
275642,2797.000,816,0.877
275647,2797.000,817,0.878
275652,2797.000,816,0.877
275657,2813.000,816,0.877
275662,2813.000,816,0.877
275667,2828.000,817,0.878
275672,2828.000,816,0.877
275677,2828.000,816,0.877
275682,2828.000,816,0.877
275687,2844.000,816,0.877
275692,2844.000,816,0.877
275697,2844.000,816,0.877
275702,2860.000,816,0.877
275707,2860.000,816,0.877
275712,2860.000,816,0.877
275717,2875.000,816,0.877
275722,2875.000,817,0.878
275727,2875.000,817,0.878
275732,2891.000,816,0.877
275737,2891.000,817,0.878
275742,2891.000,816,0.877
275747,2891.000,817,0.878
275752,2906.000,817,0.878
275757,2906.000,817,0.878
275762,2906.000,816,0.877
275767,2922.000,817,0.878
275772,2922.000,817,0.878
275777,2938.000,816,0.877
275782,2938.000,816,0.877
275787,2938.000,817,0.878
275792,2938.000,816,0.877
275798,2953.000,817,0.878
275803,2953.000,817,0.878
275808,2953.000,817,0.878
275813,2969.000,816,0.877
275818,2969.000,816,0.877
275823,2969.000,817,0.878
275828,2985.000,817,0.878
275833,2985.000,817,0.878
275838,2985.000,817,0.878
275843,3000.000,817,0.878
275848,3000.000,817,0.878
275853,3000.000,817,0.878
275858,3016.000,817,0.878
275863,3016.000,817,0.878
275868,3016.000,817,0.878
275873,3031.000,817,0.878
275878,3031.000,816,0.877
275883,3031.000,817,0.878
275888,3047.000,817,0.878
275893,3047.000,817,0.878
275898,3047.000,817,0.878
275903,3063.000,817,0.878
275908,3063.000,817,0.878
275913,3063.000,817,0.878
275918,3078.000,817,0.878
275923,3078.000,818,0.880
275928,3078.000,817,0.878
275933,3078.000,817,0.878
275938,3094.000,817,0.878
275943,3094.000,817,0.878
275948,3094.000,817,0.878
275953,3110.000,817,0.878
275958,3110.000,817,0.878
275963,3110.000,817,0.878
275968,3125.000,817,0.878
275973,3125.000,817,0.878
275978,3125.000,817,0.878
275983,3141.000,818,0.880
275988,3141.000,817,0.878
275993,3141.000,817,0.878
275998,3156.000,818,0.880
276003,3156.000,817,0.878
276008,3156.000,817,0.878
276013,3172.000,817,0.878
276018,3172.000,817,0.878
276023,3172.000,818,0.880
276028,3188.000,818,0.880
276033,3188.000,818,0.880
276038,3188.000,818,0.880
276043,3203.000,818,0.880
276048,3203.000,818,0.880
276054,3203.000,817,0.878
276059,3219.000,818,0.880
276064,3219.000,818,0.880
276069,3219.000,818,0.880
276074,3235.000,818,0.880
276079,3235.000,817,0.878
276084,3235.000,818,0.880
276089,3250.000,818,0.880
276094,3250.000,818,0.880
276099,3250.000,818,0.880
276104,3250.000,818,0.880
276109,3266.000,818,0.880
276114,3266.000,818,0.880
276119,3266.000,818,0.880
276124,3281.000,818,0.880
276129,3281.000,818,0.880
276134,3281.000,818,0.880
276139,3297.000,818,0.880
276144,3297.000,818,0.880
276149,3297.000,819,0.881
276154,3313.000,819,0.881
276159,3313.000,820,0.882
276164,3313.000,820,0.882
276169,3328.000,821,0.883
276174,3328.000,822,0.884
276179,3328.000,823,0.885
276184,3344.000,823,0.885
276189,3344.000,823,0.885
276194,3344.000,823,0.885
276199,3360.000,823,0.885
276204,3360.000,823,0.885
276209,3360.000,823,0.885
276214,3375.000,823,0.885
276219,3375.000,823,0.885
276224,3375.000,823,0.885
276229,3391.000,824,0.886
276234,3391.000,824,0.886
276239,3391.000,823,0.885
276244,3391.000,823,0.885
276249,3406.000,823,0.885
276254,3406.000,824,0.886
276259,3406.000,823,0.885
276264,3422.000,823,0.885
276269,3422.000,823,0.885
276274,3422.000,823,0.885
276279,3438.000,824,0.886
276284,3438.000,823,0.885
276289,3438.000,823,0.885
276294,3453.000,823,0.885
276299,3453.000,823,0.885
276304,3453.000,824,0.886
276310,3469.000,822,0.884
276315,3469.000,823,0.885
276320,3469.000,823,0.885
276325,3485.000,823,0.885
276330,3485.000,824,0.886
276335,3485.000,824,0.886
276340,3500.000,824,0.886
276345,3500.000,824,0.886
276350,3500.000,824,0.886
276355,3516.000,824,0.886
276360,3516.000,824,0.886
276365,3516.000,823,0.885
276370,3531.000,824,0.886
276375,3531.000,824,0.886
276380,3531.000,823,0.885
276385,3547.000,824,0.886
276390,3547.000,824,0.886
276395,3547.000,824,0.886
276400,3547.000,824,0.886
276405,3563.000,824,0.886
276410,3563.000,824,0.886
276415,3563.000,824,0.886
276420,3578.000,824,0.886
276425,3578.000,824,0.886
276430,3578.000,824,0.886
276435,3594.000,825,0.887
276440,3594.000,824,0.886
276445,3610.000,824,0.886
276450,3610.000,825,0.887
276455,3610.000,824,0.886
276460,3610.000,825,0.887
276465,3625.000,824,0.886
276470,3625.000,824,0.886
276475,3625.000,824,0.886
276480,3641.000,824,0.886
276485,3641.000,824,0.886
276490,3641.000,825,0.887
276495,3656.000,824,0.886
276500,3656.000,824,0.886
276505,3656.000,824,0.886
276510,3672.000,824,0.886
276515,3672.000,824,0.886
276520,3672.000,825,0.887
276525,3688.000,824,0.886
276530,3688.000,824,0.886
276535,3688.000,825,0.887
276540,3688.000,825,0.887
276545,3703.000,825,0.887
276550,3703.000,825,0.887
276555,3703.000,825,0.887
276560,3719.000,824,0.886
276566,3719.000,824,0.886
276571,3719.000,824,0.886
276576,3735.000,825,0.887
276581,3735.000,825,0.887
276586,3735.000,825,0.887
276591,3750.000,823,0.885
276596,3750.000,824,0.886
276601,3750.000,825,0.887
276606,3766.000,825,0.887
276611,3766.000,824,0.886
276616,3766.000,825,0.887
276621,3781.000,825,0.887
276626,3781.000,824,0.886
276631,3781.000,825,0.887
276636,3797.000,825,0.887
276641,3797.000,825,0.887
276646,3797.000,825,0.887
