Time(ms),ADC,Voltage(V)
382,191,0.934
392,191,0.934
402,190,0.929
412,190,0.929
422,190,0.929
432,190,0.929
442,190,0.929
452,190,0.929
462,190,0.929
472,189,0.924
482,190,0.929
492,190,0.929
502,190,0.929
512,190,0.929
522,189,0.924
532,190,0.929
542,189,0.924
552,189,0.924
562,189,0.924
572,189,0.924
582,189,0.924
592,189,0.924
602,189,0.924
612,189,0.924
622,189,0.924
632,189,0.924
642,189,0.924
652,189,0.924
662,189,0.924
672,188,0.919
683,188,0.919
693,189,0.924
703,189,0.924
713,189,0.924
723,188,0.919
733,188,0.919
743,188,0.919
753,188,0.919
763,188,0.919
773,188,0.919
783,188,0.919
793,188,0.919
803,188,0.919
813,188,0.919
823,188,0.919
833,188,0.919
843,188,0.919
854,188,0.919
864,187,0.914
874,187,0.914
884,187,0.914
894,188,0.919
904,188,0.919
914,188,0.919
924,188,0.919
934,187,0.914
944,187,0.914
954,187,0.914
964,187,0.914
974,187,0.914
984,187,0.914
994,188,0.919
1004,187,0.914
1014,187,0.914
1024,187,0.914
1034,187,0.914
1044,187,0.914
1054,187,0.914
1064,186,0.909
1074,186,0.909
1084,186,0.909
1094,187,0.914
1104,187,0.914
1114,186,0.909
1124,186,0.909
1134,186,0.909
1144,186,0.909
1154,186,0.909
1164,186,0.909
1174,186,0.909
1184,186,0.909
1195,187,0.914
1205,186,0.909
1215,186,0.909
1225,186,0.909
1235,186,0.909
1245,186,0.909
1255,186,0.909
1265,186,0.909
1275,186,0.909
1285,186,0.909
1295,186,0.909
1305,187,0.914
1315,187,0.914
1325,187,0.914
1335,187,0.914
1345,187,0.914
1355,187,0.914
1366,187,0.914
1376,187,0.914
1386,188,0.919
1396,187,0.914
1406,188,0.919
1416,187,0.914
1426,187,0.914
1436,188,0.919
1446,187,0.914
1456,187,0.914
1466,187,0.914
1476,187,0.914
1486,188,0.919
1496,187,0.914
1506,188,0.919
1516,188,0.919
1526,188,0.919
1536,188,0.919
1546,188,0.919
1556,188,0.919
1566,188,0.919
1576,188,0.919
1586,188,0.919
1596,188,0.919
1606,188,0.919
1616,188,0.919
1626,188,0.919
1636,188,0.919
1646,188,0.919
1656,188,0.919
1666,189,0.924
1676,188,0.919
1686,188,0.919
1696,188,0.919
1707,189,0.924
1717,189,0.924
1727,189,0.924
1737,189,0.924
1747,189,0.924
1757,189,0.924
1767,189,0.924
1777,189,0.924
1787,189,0.924
1797,189,0.924
1807,189,0.924
1817,189,0.924
1827,189,0.924
1837,189,0.924
1847,189,0.924
1857,189,0.924
1867,189,0.924
1878,189,0.924
1888,189,0.924
1898,189,0.924
1908,190,0.929
1918,190,0.929
1928,190,0.929
1938,190,0.929
1948,190,0.929
1958,190,0.929
1968,190,0.929
1978,190,0.929
1988,190,0.929
1998,190,0.929
2008,190,0.929
2018,190,0.929
2028,190,0.929
2038,190,0.929
2048,190,0.929
2058,190,0.929
2068,191,0.934
2078,190,0.929
2088,191,0.934
2098,190,0.929
2108,191,0.934
2118,192,0.938
2128,192,0.938
2138,192,0.938
2148,192,0.938
2158,192,0.938
2168,192,0.938
2178,192,0.938
2188,192,0.938
2198,192,0.938
2208,192,0.938
2219,192,0.938
2229,192,0.938
2239,192,0.938
2249,192,0.938
2259,192,0.938
2269,192,0.938
2279,192,0.938
2289,193,0.943
2299,192,0.938
2309,192,0.938
2319,193,0.943
2329,191,0.934
2339,191,0.934
2349,191,0.934
2359,191,0.934
2369,191,0.934
2379,191,0.934
2390,191,0.934
2400,191,0.934
2410,190,0.929
2420,191,0.934
2430,191,0.934
2440,191,0.934
2450,191,0.934
2460,190,0.929
2470,190,0.929
2480,190,0.929
2490,190,0.929
2500,190,0.929
2510,190,0.929
2520,190,0.929
2530,190,0.929
2540,190,0.929
2550,190,0.929
2560,190,0.929
2570,190,0.929
2580,189,0.924
2590,189,0.924
2600,189,0.924
2610,189,0.924
2620,190,0.929
2630,189,0.924
2640,189,0.924
2650,189,0.924
2660,189,0.924
2670,189,0.924
2680,189,0.924
2690,189,0.924
2700,189,0.924
2710,189,0.924
2720,189,0.924
2731,189,0.924
2741,189,0.924
2751,189,0.924
2761,189,0.924
2771,189,0.924
2781,188,0.919
2791,189,0.924
2801,188,0.919
2811,188,0.919
2821,188,0.919
2831,189,0.924
2841,188,0.919
2851,189,0.924
2861,188,0.919
2871,188,0.919
2881,189,0.924
2891,188,0.919
2902,188,0.919
2912,188,0.919
2922,187,0.914
2932,188,0.919
2942,188,0.919
2952,188,0.919
2962,188,0.919
2972,188,0.919
2982,187,0.914
2992,187,0.914
3002,188,0.919
3012,187,0.914
3022,187,0.914
3032,188,0.919
3042,187,0.914
3052,187,0.914
3062,187,0.914
3072,187,0.914
3082,187,0.914
3092,187,0.914
3102,186,0.909
3112,187,0.914
3122,187,0.914
3132,187,0.914
3142,187,0.914
3152,187,0.914
3162,186,0.909
3172,186,0.909
3182,187,0.914
3192,186,0.909
3202,187,0.914
3212,186,0.909
3222,186,0.909
3232,187,0.914
3243,186,0.909
3253,186,0.909
3263,187,0.914
3273,186,0.909
3283,186,0.909
3293,186,0.909
3303,186,0.909
3313,186,0.909
3323,186,0.909
3333,186,0.909
3343,186,0.909
3353,186,0.909
3363,186,0.909
3373,186,0.909
3383,186,0.909
3393,186,0.909
3403,186,0.909
3414,187,0.914
3424,186,0.909
3434,186,0.909
3444,187,0.914
3454,187,0.914
3464,187,0.914
3474,187,0.914
3484,187,0.914
3494,187,0.914
3504,187,0.914
3514,187,0.914
3524,186,0.909
3534,187,0.914
3544,187,0.914
3554,187,0.914
3564,187,0.914
3574,188,0.919
3584,187,0.914
3594,187,0.914
3604,187,0.914
3614,187,0.914
3624,187,0.914
3634,187,0.914
3644,188,0.919
3654,188,0.919
3664,188,0.919
3674,188,0.919
3684,188,0.919
3694,189,0.924
3704,188,0.919
3714,188,0.919
3724,188,0.919
3734,188,0.919
3744,189,0.924
3755,189,0.924
3765,189,0.924
3775,189,0.924
3785,188,0.919
3795,189,0.924
3805,189,0.924
3815,189,0.924
3825,189,0.924
3835,189,0.924
3845,190,0.929
3855,189,0.924
3865,189,0.924
3875,189,0.924
3885,189,0.924
3895,189,0.924
3905,189,0.924
3915,189,0.924
3926,189,0.924
3936,189,0.924
3946,189,0.924
3956,189,0.924
3966,189,0.924
3976,189,0.924
3986,189,0.924
3996,189,0.924
4006,189,0.924
4016,189,0.924
4026,190,0.929
4036,189,0.924
4046,189,0.924
4056,190,0.929
4066,190,0.929
4076,190,0.929
4086,190,0.929
4096,190,0.929
4106,190,0.929
4116,190,0.929
4126,190,0.929
4136,190,0.929
4146,189,0.924
4156,190,0.929
4166,190,0.929
4176,191,0.934
4186,190,0.929
4196,190,0.929
4206,190,0.929
4216,190,0.929
4226,191,0.934
4236,190,0.929
4246,190,0.929
4256,191,0.934
4267,191,0.934
4277,191,0.934
4287,190,0.929
4297,190,0.929
4307,191,0.934
4317,191,0.934
4327,190,0.929
4337,190,0.929
4347,190,0.929
4357,191,0.934
4367,191,0.934
4377,191,0.934
4387,191,0.934
4397,192,0.938
4407,191,0.934
4417,191,0.934
4427,191,0.934
4438,191,0.934
4448,191,0.934
4458,192,0.938
4468,191,0.934
4478,192,0.938
4488,192,0.938
4498,191,0.934
4508,191,0.934
4518,191,0.934
4528,192,0.938
4538,191,0.934
4548,191,0.934
4558,192,0.938
4568,192,0.938
4578,192,0.938
4588,192,0.938
4598,192,0.938
4608,192,0.938
4618,192,0.938
4628,192,0.938
4638,192,0.938
4648,192,0.938
4658,192,0.938
4668,193,0.943
4678,192,0.938
4688,191,0.934
4698,191,0.934
4708,191,0.934
4718,191,0.934
4728,190,0.929
4738,190,0.929
4748,190,0.929
4758,190,0.929
4768,190,0.929
4779,190,0.929
4789,190,0.929
4799,190,0.929
4809,190,0.929
4819,190,0.929
4829,190,0.929
4839,190,0.929
4849,189,0.924
4859,190,0.929
4869,190,0.929
4879,190,0.929
4889,190,0.929
4899,190,0.929
4909,190,0.929
4919,190,0.929
4929,190,0.929
4939,190,0.929
4950,189,0.924
4960,189,0.924
4970,190,0.929
4980,190,0.929
4990,190,0.929
5000,190,0.929
5010,189,0.924
5020,189,0.924
5030,189,0.924
5040,189,0.924
5050,189,0.924
5060,189,0.924
5070,189,0.924
5080,189,0.924
5090,189,0.924
5100,189,0.924
5110,188,0.919
5120,188,0.919
5130,189,0.924
5140,188,0.919
5150,188,0.919
5160,188,0.919
5170,189,0.924
5180,189,0.924
5190,188,0.919
5200,188,0.919
5210,189,0.924
5220,188,0.919
5230,188,0.919
5240,188,0.919
5250,188,0.919
5260,188,0.919
5270,187,0.914
5280,188,0.919
5291,188,0.919
5301,188,0.919
5311,187,0.914
5321,187,0.914
5331,187,0.914
5341,187,0.914
5351,187,0.914
5361,187,0.914
5371,187,0.914
5381,187,0.914
5391,187,0.914
5401,187,0.914
5411,187,0.914
5421,187,0.914
5431,187,0.914
5441,187,0.914
5451,186,0.909
5462,187,0.914
5472,186,0.909
5482,187,0.914
5492,187,0.914
5502,186,0.909
5512,186,0.909
5522,186,0.909
5532,186,0.909
5542,186,0.909
5552,186,0.909
5562,186,0.909
5572,186,0.909
5582,186,0.909
5592,186,0.909
5602,186,0.909
5612,186,0.909
5622,186,0.909
5632,186,0.909
5642,186,0.909
5652,186,0.909
5662,186,0.909
5672,186,0.909
5682,187,0.914
5692,187,0.914
5702,187,0.914
5712,187,0.914
5722,187,0.914
5732,187,0.914
5742,187,0.914
5752,187,0.914
5762,187,0.914
5772,187,0.914
5782,187,0.914
5792,187,0.914
5803,188,0.919
5813,187,0.914
5823,187,0.914
5833,187,0.914
5843,187,0.914
5853,187,0.914
5863,187,0.914
5873,187,0.914
5883,187,0.914
5893,188,0.919
5903,188,0.919
5913,188,0.919
5923,188,0.919
5933,188,0.919
5943,188,0.919
5953,188,0.919
5963,188,0.919
5974,188,0.919
5984,188,0.919
5994,188,0.919
6004,188,0.919
6014,188,0.919
6024,188,0.919
6034,189,0.924
6044,188,0.919
6054,188,0.919
6064,188,0.919
6074,188,0.919
6084,188,0.919
6094,189,0.924
6104,189,0.924
6114,189,0.924
6124,189,0.924
6134,189,0.924
6144,189,0.924
6154,189,0.924
6164,189,0.924
6174,189,0.924
6184,189,0.924
6194,189,0.924
6204,189,0.924
6214,189,0.924
6224,189,0.924
6234,189,0.924
6244,189,0.924
6254,189,0.924
6264,189,0.924
6274,189,0.924
6284,189,0.924
6294,190,0.929
6304,189,0.924
6315,190,0.929
6325,190,0.929
6335,190,0.929
6345,190,0.929
6355,190,0.929
6365,189,0.924
6375,190,0.929
6385,189,0.924
6395,190,0.929
6405,190,0.929
6415,190,0.929
6425,190,0.929
6435,190,0.929
6445,190,0.929
6455,190,0.929
6465,190,0.929
6475,190,0.929
6486,190,0.929
6496,190,0.929
6506,190,0.929
6516,190,0.929
6526,190,0.929
6536,191,0.934
6546,190,0.929
6556,190,0.929
6566,191,0.934
6576,190,0.929
6586,190,0.929
6596,190,0.929
6606,191,0.934
6616,191,0.934
6626,191,0.934
6636,191,0.934
6646,191,0.934
6656,191,0.934
6666,191,0.934
6676,191,0.934
6686,191,0.934
6696,191,0.934
6706,191,0.934
6716,191,0.934
6726,191,0.934
6736,192,0.938
6746,192,0.938
6756,191,0.934
6766,191,0.934
6776,191,0.934
6786,192,0.938
6796,192,0.938
6806,192,0.938
6816,192,0.938
6827,192,0.938
6837,192,0.938
6847,192,0.938
6857,192,0.938
6867,192,0.938
6877,192,0.938
6887,192,0.938
6897,192,0.938
6907,192,0.938
6917,192,0.938
6927,192,0.938
6937,192,0.938
6947,191,0.934
6957,191,0.934
6967,190,0.929
6977,190,0.929
6987,190,0.929
6998,191,0.934
7008,191,0.934
7018,191,0.934
7028,190,0.929
7038,190,0.929
7048,190,0.929
7058,190,0.929
7068,190,0.929
7078,190,0.929
7088,190,0.929
7098,190,0.929
7108,190,0.929
7118,190,0.929
7128,190,0.929
7138,190,0.929
7148,190,0.929
7158,190,0.929
7168,190,0.929
7178,189,0.924
7188,189,0.924
7198,189,0.924
7208,189,0.924
7218,190,0.929
7228,190,0.929
7238,189,0.924
7248,189,0.924
7258,189,0.924
7268,189,0.924
7278,189,0.924
7288,189,0.924
7298,188,0.919
7308,188,0.919
7318,189,0.924
7328,189,0.924
7339,189,0.924
7349,188,0.919
7359,188,0.919
7369,188,0.919
7379,189,0.924
7389,188,0.919
7399,188,0.919
7409,188,0.919
7419,188,0.919
7429,189,0.924
7439,188,0.919
7449,188,0.919
7459,188,0.919
7469,188,0.919
7479,187,0.914
7489,188,0.919
7499,187,0.914
7510,188,0.919
7520,188,0.919
7530,188,0.919
7540,188,0.919
7550,188,0.919
7560,187,0.914
7570,187,0.914
7580,187,0.914
7590,187,0.914
7600,187,0.914
7610,187,0.914
7620,188,0.919
7630,187,0.914
7640,187,0.914
7650,186,0.909
7660,187,0.914
7670,186,0.909
7680,186,0.909
7690,186,0.909
7700,187,0.914
7710,186,0.909
7720,186,0.909
