Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
938.000,662,0.712,0.711636
938.000,662,0.712,0.711727
938.000,662,0.712,0.711818
953.000,662,0.712,0.711909
953.000,662,0.712,0.711909
953.000,662,0.712,0.712000
953.000,662,0.712,0.711909
969.000,662,0.712,0.711909
969.000,662,0.712,0.711818
969.000,662,0.712,0.711727
985.000,662,0.712,0.711636
985.000,661,0.711,0.711636
985.000,662,0.712,0.711545
1000.000,661,0.711,0.711545
1000.000,661,0.711,0.711545
1000.000,661,0.711,0.711455
1016.000,662,0.712,0.711455
1016.000,661,0.711,0.711545
1032.000,662,0.712,0.711545
1032.000,662,0.712,0.711636
1032.000,661,0.711,0.711727
1032.000,662,0.712,0.711818
1047.000,662,0.712,0.711818
1047.000,662,0.712,0.711909
1047.000,662,0.712,0.711909
1063.000,662,0.712,0.711909
1063.000,662,0.712,0.712000
1063.000,662,0.712,0.711909
1078.000,662,0.712,0.711909
1078.000,662,0.712,0.711909
1078.000,662,0.712,0.711909
1078.000,662,0.712,0.711909
1094.000,661,0.711,0.711909
1094.000,662,0.712,0.711909
1094.000,662,0.712,0.711909
1110.000,662,0.712,0.711909
1110.000,662,0.712,0.711909
1110.000,662,0.712,0.711909
1125.000,662,0.712,0.712091
1125.000,662,0.712,0.712091
1141.000,662,0.712,0.712091
1141.000,662,0.712,0.712091
1141.000,662,0.712,0.712182
1141.000,663,0.713,0.712273
1157.000,662,0.712,0.712364
1157.000,662,0.712,0.712545
1157.000,662,0.712,0.712727
1172.000,663,0.713,0.713000
1172.000,663,0.713,0.713364
1172.000,663,0.713,0.713636
1188.000,664,0.714,0.714091
1188.000,664,0.714,0.714545
1188.000,665,0.715,0.715000
1203.000,666,0.716,0.715455
1203.000,666,0.716,0.716000
1203.000,667,0.717,0.716545
1219.000,667,0.717,0.717091
1219.000,667,0.717,0.717818
1219.000,668,0.718,0.718545
1235.000,669,0.719,0.719182
1235.000,669,0.719,0.719909
1250.000,670,0.720,0.720545
1250.000,671,0.722,0.721091
1250.000,672,0.723,0.721818
1250.000,672,0.723,0.722364
1250.000,673,0.724,0.722818
1266.000,673,0.724,0.723273
1266.000,672,0.723,0.723636
1266.000,674,0.725,0.723818
1282.000,673,0.724,0.723909
1282.000,673,0.724,0.724000
1282.000,673,0.724,0.724000
1297.000,673,0.724,0.724000
1297.000,673,0.724,0.724091
1297.000,673,0.724,0.723909
1313.000,673,0.724,0.723909
1313.000,673,0.724,0.723909
1313.000,673,0.724,0.723909
1328.000,673,0.724,0.723909
1328.000,672,0.723,0.723909
1328.000,673,0.724,0.723909
1344.000,673,0.724,0.723909
1344.000,673,0.724,0.723909
1344.000,673,0.724,0.723909
1360.000,673,0.724,0.724000
1375.000,673,0.724,0.724091
1375.000,673,0.724,0.724091
1375.000,673,0.724,0.724091
1375.000,673,0.724,0.724091
1375.000,674,0.725,0.724091
1391.000,673,0.724,0.724091
1391.000,673,0.724,0.724091
1391.000,673,0.724,0.724091
1407.000,673,0.724,0.724091
1407.000,673,0.724,0.724091
1407.000,673,0.724,0.724000
1422.000,673,0.724,0.724000
1422.000,673,0.724,0.724000
1422.000,673,0.724,0.724091
1422.000,673,0.724,0.724091
1438.000,673,0.724,0.724000
1438.000,673,0.724,0.724000
1438.000,673,0.724,0.724000
1453.000,674,0.725,0.724000
1453.000,673,0.724,0.724000
1453.000,672,0.723,0.724000
1469.000,673,0.724,0.724000
1469.000,673,0.724,0.724000
1469.000,673,0.724,0.724000
