Frequency(Hz),Amplitude(V)
0.001666628,0.000735193014037
0.003333255,0.000392276697993
0.004999883,0.000576174416837
0.006666511,0.000546550932554
0.008333139,0.000105067660712
0.009999766,0.00068570123033
0.011666394,0.00135777644314
0.013333022,0.00157219124802
0.014999650,0.000729129163513
0.016666277,0.000977892928867
0.018332905,0.00055394551031
0.019999533,0.000498217085761
0.021666160,0.000812813639726
0.023332788,0.000913909270322
0.024999416,0.00104019381474
0.026666044,0.00182486464141
0.028332671,0.000483313231106
0.029999299,0.000371417247095
0.031665927,0.000404628740441
0.033332554,0.00139711548047
0.034999182,0.0024368849526
0.036665810,0.000884284203037
0.038332438,0.00312627261168
0.039999065,0.00432798064756
0.041665693,0.00648620845868
0.043332321,0.00490094703758
0.044998949,0.00488289403817
0.046665576,0.00738633819973
0.048332204,0.00918044328657
0.049998832,0.0123323754042
0.051665459,0.0104791909806
0.053332087,0.00740398058484
0.054998715,0.0017004798149
0.056665343,0.00220264196082
0.058331970,0.0017867004944
0.059998598,0.00273381630112
0.061665226,0.000235292619147
0.063331854,0.00142115950396
0.064998481,0.000989932628827
0.066665109,0.00176439125621
0.068331737,0.00113834725749
0.069998364,0.000992291017172
0.071664992,0.000729003732195
0.073331620,0.00218006600528
0.074998248,0.000626579672212
0.076664875,0.00300207482154
0.078331503,0.00331414978102
0.079998131,0.00112813788601
0.081664758,0.00235312115742
0.083331386,0.00142844828038
0.084998014,0.000416189987292
0.086664642,0.00251867522714
0.088331269,0.00327033294502
0.089997897,0.00226258643623
0.091664525,0.0024510730561
0.093331153,0.000980591420699
0.094997780,0.00126951606185
0.096664408,0.00334150578434
0.098331036,0.00440882299574
0.099997663,0.00425699541843
0.101664291,0.00505401357592
0.103330919,0.00438073924142
0.104997547,0.000677115510418
0.106664174,0.000410220333387
0.108330802,0.00164775234197
0.109997430,0.00103951129104
0.111664058,0.00130754511661
0.113330685,0.000490647291222
0.114997313,0.000453764351281
0.116663941,0.000436120743537
0.118330568,0.00106022118786
0.119997196,0.00203395141216
0.121663824,0.00147108622413
0.123330452,0.00104560955391
0.124997079,0.00223579396564
0.126663707,0.00296774490059
0.128330335,0.000761714694026
0.129996962,0.00125082715542
0.131663590,0.00087739404346
0.133330218,0.000391485614873
0.134996846,0.00058565244079
0.136663473,0.00189744209114
0.138330101,0.00296163851199
0.139996729,0.000892673003044
0.141663357,0.000286877856519
0.143329984,0.00124202356869
0.144996612,0.000795955574622
0.146663240,0.00185706644672
0.148329867,0.00294309890723
0.149996495,0.00225333321998
0.151663123,0.00230793497035
0.153329751,0.00221729794544
0.154996378,0.00111442024685
0.156663006,0.000909742030696
0.158329634,0.00117198241856
0.159996262,0.000458311547299
0.161662889,0.00122511938607
0.163329517,0.00139989944782
0.164996145,0.000691723887692
0.166662772,0.00133532939361
0.168329400,0.00104418902886
0.169996028,0.000780803812639
0.171662656,0.000631206510189
0.173329283,0.00135963896626
0.174995911,0.00129243043603
0.176662539,0.00104551715618
0.178329166,0.000882205696925
0.179995794,0.000606807472674
0.181662422,0.00144421983329
0.183329050,0.000446352851518
0.184995677,0.000961845420841
0.186662305,0.00140770438638
0.188328933,0.00179031468565
0.189995561,0.00161818673282
0.191662188,0.000988032687184
0.193328816,0.00127327460513
0.194995444,0.00045432619853
0.196662071,0.00100403271429
0.198328699,0.000962239703067
0.199995327,0.00270231488112
0.201661955,0.00215565055038
0.203328582,0.00134179750047
0.204995210,0.000839320742805
0.206661838,0.000524999773777
0.208328466,0.000659895989699
0.209995093,0.000759942134268
0.211661721,0.00113874850797
0.213328349,0.000834999461151
0.214994976,0.000335552824142
0.216661604,0.000387551842289
0.218328232,6.6005405259e-06
0.219994860,0.000209611797807
0.221661487,0.000730438396949
0.223328115,0.00127903000401
0.224994743,0.00123747413544
0.226661370,0.000580823493045
0.228327998,0.000430671098424
0.229994626,0.000228910671952
0.231661254,0.000794822243778
0.233327881,0.000585455664181
0.234994509,0.000584153511038
0.236661137,0.00128112478977
0.238327765,0.00160557197463
0.239994392,0.00137340103693
0.241661020,0.00129122768838
0.243327648,0.000723817497442
0.244994275,0.0009127190272
0.246660903,0.00105251258708
0.248327531,0.00126492374746
0.249994159,0.00226985703871
0.251660786,0.000998965313438
0.253327414,0.000792546277153
0.254994042,0.000432622776883
0.256660670,0.000653546493944
0.258327297,0.000894452532869
0.259993925,0.000891597567892
0.261660553,0.000497927931941
0.263327180,0.00059983376779
0.264993808,0.000198694364761
0.266660436,0.000431961119789
0.268327064,0.000632625979587
0.269993691,0.000247047210229
0.271660319,0.000324707689882
0.273326947,0.00103360652104
0.274993574,0.00114890784665
0.276660202,0.000574704195099
0.278326830,0.000342624665011
0.279993458,0.000222412373201
0.281660085,0.000389612791486
0.283326713,0.000634972953026
0.284993341,0.000821524425499
0.286659969,0.000668216875528
0.288326596,0.00123091397384
0.289993224,0.00191309102593
0.291659852,0.0014992605896
0.293326479,0.000655143498444
0.294993107,0.000253345411481
0.296659735,0.000512715087808
0.298326363,0.000386510215104
0.299992990,0.000709275692227
0.301659618,0.000822206499566
0.303326246,0.000958321320046
0.304992874,0.000424918587334
0.306659501,0.000670645102426
0.308326129,0.000925086593534
0.309992757,0.000280614522042
0.311659384,0.000462149059734
0.313326012,8.71775143961e-05
0.314992640,0.000682878932267
0.316659268,0.000609623185969
0.318325895,6.20527374472e-05
0.319992523,0.000522762146924
0.321659151,0.000659921826745
0.323325778,0.00067460701785
0.324992406,0.00052714366081
0.326659034,0.00100191773406
0.328325662,0.000606558070669
0.329992289,0.000436055458697
0.331658917,0.000772195607274
0.333325545,0.000584219868374
0.334992173,0.000486385755505
0.336658800,0.00127470547978
0.338325428,0.00152289915106
0.339992056,0.00120870684799
0.341658683,0.00068353519337
0.343325311,0.000426419469328
0.344991939,0.000487966933931
0.346658567,0.000264312793456
0.348325194,0.00029793199089
0.349991822,0.000317536889749
0.351658450,0.000454338148969
0.353325078,0.0010729856825
0.354991705,0.00050350521602
0.356658333,0.000558972065206
0.358324961,0.000626300656038
0.359991588,0.000508771276517
0.361658216,0.000154822285398
0.363324844,0.000484237652962
0.364991472,0.00013341408876
0.366658099,0.000472818979136
0.368324727,0.00067996445269
0.369991355,0.000316773880272
0.371657983,0.000239587585754
0.373324610,0.000458774018132
0.374991238,0.000959874467178
0.376657866,0.000915693765602
0.378324493,0.000443032417385
0.379991121,0.000272949254619
0.381657749,0.000656164908806
0.383324377,0.000432808475871
0.384991004,0.000356410248311
0.386657632,0.00123714960186
0.388324260,0.00111540346204
0.389990887,0.000629005854889
0.391657515,0.00065800798626
0.393324143,0.000835749175388
0.394990771,0.000857612869423
0.396657398,0.000152450124237
0.398324026,0.000196634361117
0.399990654,0.000475554468552
0.401657282,6.86386854581e-05
0.403323909,0.000558793458973
0.404990537,0.000831341214965
0.406657165,0.000725899715238
0.408323792,0.000359568169916
0.409990420,0.000739785334141
0.411657048,0.000448148159045
0.413323676,0.000192592105759
0.414990303,0.00070536003027
0.416656931,0.000596067173397
0.418323559,6.50074160825e-05
0.419990187,0.000277037993367
0.421656814,0.000270988123662
0.423323442,0.00037215592707
0.424990070,0.000736502314599
0.426656697,0.000741016250661
0.428323325,0.000485837615855
0.429989953,0.000220261933304
0.431656581,0.000217139759989
0.433323208,0.000352329463736
0.434989836,0.000230222119139
0.436656464,0.000518038096735
0.438323091,0.00098179421729
0.439989719,0.000875910586345
0.441656347,0.000543142880725
0.443322975,0.000345783035349
0.444989602,0.000625296568669
0.446656230,0.000931770772312
0.448322858,0.0002964056329
0.449989486,0.000592266098973
