Time(ms),ADC,Voltage(V)
382,247,1.207
392,247,1.207
402,247,1.207
412,247,1.207
422,247,1.207
432,247,1.207
442,247,1.207
452,247,1.207
462,247,1.207
472,248,1.212
482,247,1.207
492,247,1.207
502,247,1.207
512,247,1.207
522,247,1.207
532,247,1.207
542,247,1.207
552,247,1.207
562,247,1.207
572,247,1.207
582,248,1.212
592,247,1.207
602,247,1.207
612,247,1.207
622,247,1.207
632,247,1.207
642,247,1.207
652,247,1.207
662,247,1.207
672,248,1.212
683,247,1.207
693,247,1.207
703,248,1.212
713,247,1.207
723,247,1.207
733,247,1.207
743,247,1.207
753,247,1.207
763,247,1.207
773,247,1.207
783,248,1.212
793,248,1.212
803,248,1.212
813,247,1.207
823,248,1.212
833,247,1.207
843,247,1.207
854,247,1.207
864,247,1.207
874,247,1.207
884,248,1.212
894,247,1.207
904,247,1.207
914,247,1.207
924,247,1.207
934,247,1.207
944,248,1.212
954,247,1.207
964,248,1.212
974,247,1.207
984,248,1.212
994,248,1.212
1004,247,1.207
1014,248,1.212
1024,247,1.207
1034,248,1.212
1044,248,1.212
1054,247,1.207
1064,247,1.207
1074,247,1.207
1084,248,1.212
1094,247,1.207
1104,248,1.212
1114,248,1.212
1124,247,1.207
1134,248,1.212
1144,247,1.207
1154,248,1.212
1164,247,1.207
1174,248,1.212
1184,248,1.212
1195,248,1.212
1205,248,1.212
1215,248,1.212
1225,247,1.207
1235,248,1.212
1245,248,1.212
1255,248,1.212
1265,247,1.207
1275,248,1.212
1285,248,1.212
1295,248,1.212
1305,248,1.212
1315,248,1.212
1325,248,1.212
1335,248,1.212
1345,248,1.212
1355,248,1.212
1366,248,1.212
1376,248,1.212
1386,248,1.212
1396,248,1.212
1406,248,1.212
1416,248,1.212
1426,248,1.212
1436,248,1.212
1446,248,1.212
1456,248,1.212
1466,248,1.212
1476,248,1.212
1486,248,1.212
1496,248,1.212
1506,248,1.212
1516,248,1.212
1526,248,1.212
1536,248,1.212
1546,248,1.212
1556,248,1.212
1566,248,1.212
1576,248,1.212
1586,248,1.212
1596,248,1.212
1606,248,1.212
1616,248,1.212
1626,248,1.212
1636,248,1.212
1646,248,1.212
1656,248,1.212
1666,248,1.212
1676,248,1.212
1686,248,1.212
1696,248,1.212
1707,248,1.212
1717,249,1.217
1727,248,1.212
1737,248,1.212
1747,248,1.212
1757,248,1.212
1767,248,1.212
1777,248,1.212
1787,248,1.212
1797,248,1.212
1807,248,1.212
1817,248,1.212
1827,248,1.212
1837,248,1.212
1847,248,1.212
1857,248,1.212
1867,248,1.212
1878,248,1.212
1888,248,1.212
1898,248,1.212
1908,248,1.212
1918,248,1.212
1928,248,1.212
1938,248,1.212
1948,248,1.212
1958,248,1.212
1968,248,1.212
1978,248,1.212
1988,248,1.212
1998,248,1.212
2008,248,1.212
2018,248,1.212
2028,248,1.212
2038,248,1.212
2048,248,1.212
2058,248,1.212
2068,248,1.212
2078,249,1.217
2088,248,1.212
2098,248,1.212
2108,249,1.217
2118,248,1.212
2128,248,1.212
2138,248,1.212
2148,248,1.212
2158,248,1.212
2168,248,1.212
2178,248,1.212
2188,249,1.217
2198,248,1.212
2208,248,1.212
2219,248,1.212
2229,248,1.212
2239,248,1.212
2249,248,1.212
2259,248,1.212
2269,248,1.212
2279,249,1.217
2289,249,1.217
2299,248,1.212
2309,249,1.217
2319,248,1.212
2329,248,1.212
2339,248,1.212
2349,248,1.212
2359,248,1.212
2369,248,1.212
2379,248,1.212
2390,248,1.212
2400,249,1.217
2410,248,1.212
2420,248,1.212
2430,249,1.217
2440,248,1.212
2450,249,1.217
2460,248,1.212
2470,248,1.212
2480,248,1.212
2490,249,1.217
2500,248,1.212
2510,249,1.217
2520,249,1.217
2530,248,1.212
2540,249,1.217
2550,249,1.217
2560,248,1.212
2570,248,1.212
2580,249,1.217
2590,249,1.217
2600,248,1.212
2610,248,1.212
2620,248,1.212
2630,249,1.217
2640,248,1.212
2650,249,1.217
2660,248,1.212
2670,249,1.217
2680,249,1.217
2690,249,1.217
2700,249,1.217
2710,249,1.217
2720,249,1.217
2731,249,1.217
2741,249,1.217
2751,248,1.212
2761,248,1.212
2771,249,1.217
2781,249,1.217
2791,248,1.212
2801,249,1.217
2811,249,1.217
2821,249,1.217
2831,249,1.217
2841,249,1.217
2851,249,1.217
2861,249,1.217
2871,249,1.217
2881,249,1.217
2891,249,1.217
2902,249,1.217
2912,249,1.217
2922,249,1.217
2932,249,1.217
2942,249,1.217
2952,249,1.217
2962,249,1.217
2972,249,1.217
2982,249,1.217
2992,249,1.217
3002,249,1.217
3012,249,1.217
3022,249,1.217
3032,249,1.217
3042,249,1.217
3052,249,1.217
3062,249,1.217
3072,249,1.217
3082,249,1.217
3092,249,1.217
3102,249,1.217
3112,249,1.217
3122,249,1.217
3132,249,1.217
3142,249,1.217
3152,249,1.217
3162,249,1.217
3172,249,1.217
3182,249,1.217
3192,249,1.217
3202,249,1.217
3212,249,1.217
3222,249,1.217
3232,249,1.217
3243,249,1.217
3253,249,1.217
3263,249,1.217
3273,249,1.217
3283,249,1.217
3293,249,1.217
3303,249,1.217
3313,249,1.217
3323,249,1.217
3333,249,1.217
3343,249,1.217
3353,249,1.217
3363,249,1.217
3373,249,1.217
3383,249,1.217
3393,249,1.217
3403,249,1.217
3414,250,1.222
3424,249,1.217
3434,249,1.217
3444,249,1.217
3454,249,1.217
3464,249,1.217
3474,249,1.217
3484,249,1.217
3494,249,1.217
3504,249,1.217
3514,249,1.217
3524,249,1.217
3534,249,1.217
3544,249,1.217
3554,249,1.217
3564,249,1.217
3574,249,1.217
3584,249,1.217
3594,249,1.217
3604,249,1.217
3614,249,1.217
3624,249,1.217
3634,249,1.217
3644,249,1.217
3654,249,1.217
3664,249,1.217
3674,249,1.217
3684,249,1.217
3694,250,1.222
3704,249,1.217
