Time(ms),PCElapsed(ms),ADC,Voltage(V)
134475,2469.000,685,0.737
134480,2469.000,685,0.737
134486,2484.000,685,0.737
134491,2484.000,685,0.737
134496,2484.000,685,0.737
134501,2500.000,685,0.737
134506,2500.000,685,0.737
134511,2500.000,685,0.737
134516,2515.000,685,0.737
134521,2515.000,685,0.737
134526,2515.000,685,0.737
134531,2531.000,685,0.737
134536,2531.000,685,0.737
134541,2531.000,685,0.737
134546,2547.000,685,0.737
134551,2547.000,685,0.737
134556,2547.000,685,0.737
134561,2562.000,685,0.737
134566,2562.000,684,0.735
134571,2562.000,685,0.737
134576,2578.000,688,0.740
134581,2578.000,688,0.740
134586,2578.000,688,0.740
134591,2594.000,687,0.739
134596,2594.000,687,0.739
134601,2594.000,687,0.739
134606,2594.000,687,0.739
134611,2609.000,688,0.740
134616,2609.000,687,0.739
134621,2609.000,687,0.739
134626,2625.000,688,0.740
134631,2625.000,687,0.739
134636,2625.000,688,0.740
134641,2640.000,687,0.739
134646,2640.000,687,0.739
134651,2640.000,687,0.739
134656,2656.000,687,0.739
134661,2656.000,687,0.739
134666,2656.000,687,0.739
134671,2672.000,687,0.739
134676,2672.000,689,0.741
134681,2672.000,689,0.741
134686,2687.000,689,0.741
134691,2687.000,689,0.741
134696,2687.000,690,0.742
134701,2703.000,689,0.741
134706,2703.000,600,0.645
134711,2703.000,554,0.596
134716,2719.000,556,0.598
134721,2719.000,557,0.599
134726,2719.000,558,0.600
134731,2719.000,559,0.601
134736,2734.000,560,0.602
134742,2734.000,559,0.601
134747,2750.000,561,0.603
134752,2750.000,561,0.603
134757,2750.000,561,0.603
134762,2750.000,562,0.604
134767,2765.000,561,0.603
134772,2765.000,562,0.604
134777,2765.000,563,0.605
134782,2781.000,565,0.608
134787,2781.000,565,0.608
134792,2781.000,565,0.608
134797,2797.000,565,0.608
134802,2797.000,566,0.609
134807,2797.000,566,0.609
134812,2812.000,566,0.609
134817,2812.000,566,0.609
134822,2812.000,566,0.609
134827,2828.000,567,0.610
134832,2828.000,566,0.609
134837,2828.000,566,0.609
134842,2844.000,566,0.609
134847,2844.000,567,0.610
134852,2844.000,567,0.610
134857,2859.000,567,0.610
134862,2859.000,567,0.610
134867,2859.000,567,0.610
134872,2875.000,567,0.610
134877,2875.000,567,0.610
134882,2875.000,570,0.613
134887,2890.000,570,0.613
134892,2890.000,570,0.613
134897,2890.000,570,0.613
134902,2906.000,570,0.613
134907,2906.000,570,0.613
134912,2906.000,570,0.613
134917,2906.000,570,0.613
134922,2922.000,570,0.613
134927,2922.000,570,0.613
134932,2922.000,570,0.613
134937,2937.000,570,0.613
134942,2937.000,570,0.613
134947,2937.000,571,0.614
134952,2953.000,570,0.613
134957,2953.000,570,0.613
134962,2953.000,570,0.613
134967,2969.000,571,0.614
134972,2969.000,571,0.614
134977,2969.000,571,0.614
134982,2984.000,572,0.615
134987,2984.000,573,0.616
134992,2984.000,573,0.616
134998,3000.000,573,0.616
135003,3000.000,573,0.616
135008,3000.000,573,0.616
135013,3015.000,574,0.617
135018,3015.000,574,0.617
135023,3015.000,574,0.617
135028,3031.000,574,0.617
135033,3031.000,574,0.617
135038,3031.000,573,0.616
135043,3047.000,574,0.617
135048,3047.000,574,0.617
135053,3047.000,574,0.617
135058,3062.000,573,0.616
135063,3062.000,573,0.616
135068,3062.000,573,0.616
135073,3062.000,574,0.617
135078,3078.000,574,0.617
135083,3078.000,574,0.617
135088,3078.000,576,0.619
135093,3094.000,576,0.619
135098,3094.000,576,0.619
135103,3094.000,576,0.619
135108,3109.000,577,0.620
135113,3109.000,576,0.619
135118,3109.000,576,0.619
135123,3125.000,576,0.619
135128,3125.000,576,0.619
135133,3125.000,576,0.619
135138,3140.000,576,0.619
135143,3140.000,577,0.620
135148,3140.000,576,0.619
135153,3156.000,576,0.619
135158,3156.000,577,0.620
135163,3156.000,577,0.620
135168,3172.000,577,0.620
135173,3172.000,577,0.620
135178,3172.000,576,0.619
135183,3187.000,577,0.620
135188,3187.000,579,0.623
135193,3187.000,579,0.623
135198,3203.000,579,0.623
135203,3203.000,579,0.623
135208,3203.000,579,0.623
135213,3203.000,579,0.623
135218,3219.000,580,0.624
135223,3219.000,579,0.623
135228,3219.000,579,0.623
135233,3234.000,579,0.623
135238,3234.000,579,0.623
135243,3234.000,579,0.623
135248,3250.000,580,0.624
135254,3250.000,579,0.623
135259,3250.000,580,0.624
135264,3265.000,579,0.623
135269,3265.000,579,0.623
135274,3265.000,580,0.624
135279,3281.000,579,0.623
135284,3281.000,579,0.623
135289,3281.000,582,0.626
135294,3297.000,582,0.626
135299,3297.000,582,0.626
135304,3297.000,582,0.626
135309,3312.000,582,0.626
135314,3312.000,582,0.626
135319,3312.000,582,0.626
135324,3328.000,582,0.626
135329,3328.000,582,0.626
135334,3328.000,582,0.626
135339,3344.000,581,0.625
135344,3344.000,582,0.626
135349,3344.000,582,0.626
135354,3359.000,582,0.626
135359,3359.000,582,0.626
135364,3359.000,582,0.626
135369,3375.000,581,0.625
135374,3375.000,582,0.626
135379,3375.000,582,0.626
135384,3375.000,582,0.626
135389,3390.000,583,0.627
135394,3390.000,584,0.628
135399,3390.000,584,0.628
135404,3406.000,585,0.629
135409,3406.000,585,0.629
