Frequency(Hz),Amplitude(V)
0.003347493,0.00138082753359
0.006694986,0.000518634906728
0.010042479,0.000204461055088
0.013389972,0.000638003666653
0.016737465,0.000226686589395
0.020084958,0.00136344216427
0.023432451,0.00292481762971
0.026779944,0.00304962030958
0.030127437,0.00228212719274
0.033474930,0.00257384988848
0.036822423,0.00410576375069
0.040169916,0.0187407089231
0.043517409,0.0151814531238
0.046864902,0.00444174269663
0.050212395,0.000672944825381
0.053559888,0.00189937439992
0.056907381,0.00300469676484
0.060254874,0.00328283476592
0.063602367,0.00257797385101
0.066949860,0.00358500559211
0.070297353,0.00317995257654
0.073644846,0.0012400701224
0.076992339,0.00215456794128
0.080339832,0.00581268104996
0.083687325,0.00778792332205
0.087034818,0.00444520438473
0.090382311,0.000979688001344
0.093729804,0.00133683653403
0.097077297,0.00172938873117
0.100424790,0.00263352561019
0.103772283,0.0019815332503
0.107119776,0.00307513515244
0.110467269,0.0032584187431
0.113814762,0.00064428536049
0.117162255,0.00198431952632
0.120509748,0.00146775519938
0.123857241,0.00405339794722
0.127204734,0.00365234693056
0.130552227,0.00164472544263
0.133899720,0.000733662882269
0.137247213,0.00141025112173
0.140594706,0.00258315649248
0.143942199,0.00212700670116
0.147289692,0.00239011844564
0.150637185,0.00328450193575
0.153984678,0.00162405091236
0.157332171,0.00207540690207
0.160679664,0.000840753301016
0.164027157,0.00134851589748
0.167374651,0.00214536396681
0.170722144,0.00137251086553
0.174069637,0.00141870446696
0.177417130,0.00190589497646
0.180764623,0.00178886752313
0.184112116,0.00203662300231
0.187459609,0.00159791245864
0.190807102,0.00247295100105
0.194154595,0.00190015642805
0.197502088,0.00166945078234
0.200849581,0.00121889195273
0.204197074,0.000254002199354
0.207544567,0.00101828512196
0.210892060,0.00109106338413
0.214239553,0.00105255430889
0.217587046,0.00225235935244
0.220934539,0.00148746927807
0.224282032,0.00143159950214
0.227629525,0.00118936743117
0.230977018,0.00187685015097
0.234324511,0.00176829665159
0.237672004,0.00154379989885
0.241019497,0.0011127992136
0.244366990,0.000749267531945
0.247714483,0.000277045910998
0.251061976,0.00037349500953
0.254409469,0.000628655053764
0.257756962,0.00221287392582
0.261104455,0.00202686372889
0.264451948,0.00074395979022
0.267799441,0.000789880306478
0.271146934,0.00113316229993
0.274494427,0.00117255584072
0.277841920,0.00122652583119
0.281189413,0.000925098264058
0.284536906,0.000681202470431
0.287884399,0.000708526869858
0.291231892,0.00042112102069
0.294579385,0.000334476931921
0.297926878,0.00172676915092
0.301274371,0.00232568182987
0.304621864,0.000930315479444
0.307969357,0.000635974376144
0.311316850,0.000824513910457
0.314664343,0.000688520117549
